Sun May  7 15:33:43 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.125, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 0, step: 20, training: 0.0625, testing: 0.166667, anv: 0.111111, best: 0.111111 
epoch: 1, step: 40, training: 0.4375, testing: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 1, step: 60, training: 0.3125, testing: 0.333333, anv: 0.277778, best: 0.277778 
epoch: 2, step: 80, training: 0.5, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 2, step: 100, training: 0.125, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 3, step: 120, training: 0.625, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 3, step: 140, training: 0.4375, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 4, step: 160, training: 0.5625, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 4, step: 180, training: 0.875, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 5, step: 200, training: 0.5625, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 5, step: 220, training: 0.5, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 6, step: 240, training: 0.5625, testing: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 6, step: 260, training: 0.5, testing: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 7, step: 280, training: 0.625, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 7, step: 300, training: 0.375, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 8, step: 320, training: 0.3125, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 8, step: 340, training: 0.75, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 9, step: 360, training: 0.6875, testing: 0.5, anv: 0.333333, best: 0.388889 
epoch: 9, step: 380, training: 0.625, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 10, step: 400, training: 0.8125, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 10, step: 420, training: 0.625, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 11, step: 440, training: 0.5625, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 11, step: 460, training: 0.6875, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 12, step: 480, training: 0.6875, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 12, step: 500, training: 0.5, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 13, step: 520, training: 0.625, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 13, step: 540, training: 0.9375, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 14, step: 560, training: 0.6875, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 14, step: 580, training: 0.875, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 15, step: 600, training: 0.875, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 15, step: 620, training: 0.9375, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 16, step: 640, training: 0.875, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 16, step: 660, training: 0.8125, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 17, step: 680, training: 0.8125, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 17, step: 700, training: 1, testing: 0.333333, anv: 0.444444, best: 0.444444 
epoch: 18, step: 720, training: 0.75, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 18, step: 740, training: 0.875, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 19, step: 760, training: 0.875, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 19, step: 780, training: 0.6875, testing: 0.333333, anv: 0.444444, best: 0.444444 
epoch: 20, step: 800, training: 0.9375, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 20, step: 820, training: 0.9375, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 21, step: 840, training: 0.875, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 21, step: 860, training: 0.875, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 22, step: 880, training: 0.9375, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 22, step: 900, training: 0.9375, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 23, step: 920, training: 0.875, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 23, step: 940, training: 1, testing: 0.333333, anv: 0.444444, best: 0.5 
epoch: 24, step: 960, training: 1, testing: 0.5, anv: 0.444444, best: 0.5 
epoch: 24, step: 980, training: 1, testing: 0.5, anv: 0.444444, best: 0.5 
epoch: 25, step: 1000, training: 1, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 25, step: 1020, training: 0.875, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 26, step: 1040, training: 0.9375, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 26, step: 1060, training: 0.875, testing: 0.5, anv: 0.5, best: 0.5 
