Fri Jun  9 23:39:41 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 8955.48, loss_t: 6102.04, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.1875, loss_tr: 7315.21, loss_t: 4950.16, testing: 0.222222, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.5625, loss_tr: 4924.31, loss_t: 3330.24, testing: 0.277778, t2y: 0.5
seq1, epoch0, step: 30, training: 0.4375, loss_tr: 2861.64, loss_t: 1761.82, testing: 0.388889, t2y: 0.5
seq1, epoch0, step: 40, training: 0.5625, loss_tr: 2856.39, loss_t: 1082.7, testing: 0.444444, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.8125, loss_tr: 3190.46, loss_t: 718.711, testing: 0.555556, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.375, loss_tr: 2973.87, loss_t: 472.264, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.75, loss_tr: 2044.99, loss_t: 324.774, testing: 0.555556, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.5625, loss_tr: 1556.47, loss_t: 359.647, testing: 0.444444, t2y: 1
seq1, epoch1, step: 90, training: 1, loss_tr: 1156.98, loss_t: 160.595, testing: 0.611111, t2y: 1
seq1, epoch1, step: 100, training: 0.875, loss_tr: 887.906, loss_t: 143.642, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.625, loss_tr: 727.8, loss_t: 125.816, testing: 0.666667, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 709.813, loss_t: 120.884, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.9375, loss_tr: 752.024, loss_t: 153.901, testing: 0.666667, t2y: 1
seq1, epoch1, step: 140, training: 0.75, loss_tr: 762.642, loss_t: 155.996, testing: 0.722222, t2y: 1
seq1, epoch1, step: 150, training: 0.875, loss_tr: 637.575, loss_t: 181.263, testing: 0.722222, t2y: 1
seq1, epoch2, step: 160, training: 0.8125, loss_tr: 600.983, loss_t: 136.468, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 401.226, loss_t: 73.3281, testing: 0.777778, t2y: 1
seq1, epoch2, step: 180, training: 0.875, loss_tr: 346.665, loss_t: 51.0461, testing: 0.777778, t2y: 1
seq1, epoch2, step: 190, training: 0.75, loss_tr: 288.851, loss_t: 37.846, testing: 0.777778, t2y: 1
seq1, epoch2, step: 200, training: 0.75, loss_tr: 361.984, loss_t: 70.0695, testing: 0.666667, t2y: 1
