Sat May 13 16:34:58 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.75, loss: 5061.41, testing: 0.684211, t2y: 0.684211, anv: 0.22807, best: 0.22807 
seq: 1, epoch: 0, step: 20, training: 0.6875, loss: 3996.97, testing: 0.684211, t2y: 0.789474, anv: 0.45614, best: 0.45614 
seq: 1, epoch: 0, step: 40, training: 0.5625, loss: 3064.68, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 0, step: 60, training: 0.6875, loss: 1617.33, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 80, training: 0.5625, loss: 1635.22, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 100, training: 0.8125, loss: 1107.41, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 120, training: 0.75, loss: 880.805, testing: 0.684211, t2y: 0.842105, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 140, training: 0.625, loss: 1245.05, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 160, training: 0.9375, loss: 75.3556, testing: 0.684211, t2y: 0.842105, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 180, training: 0.625, loss: 770.247, testing: 0.684211, t2y: 0.842105, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 200, training: 0.8125, loss: 333.72, testing: 0.789474, t2y: 0.842105, anv: 0.719298, best: 0.719298 
seq: 1, epoch: 3, step: 220, training: 0.9375, loss: 155.519, testing: 0.684211, t2y: 0.789474, anv: 0.719298, best: 0.719298 
seq: 1, epoch: 3, step: 240, training: 0.8125, loss: 111.045, testing: 0.736842, t2y: 0.842105, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 3, step: 260, training: 1, loss: 80.3012, testing: 0.736842, t2y: 0.947368, anv: 0.719298, best: 0.736842 
seq: 1, epoch: 4, step: 280, training: 0.75, loss: 316.941, testing: 0.736842, t2y: 0.894737, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 4, step: 300, training: 0.75, loss: 365.666, testing: 0.894737, t2y: 0.947368, anv: 0.789474, best: 0.789474 
seq: 1, epoch: 4, step: 320, training: 0.875, loss: 176.133, testing: 0.842105, t2y: 0.894737, anv: 0.824561, best: 0.824561 
seq: 1, epoch: 5, step: 340, training: 0.9375, loss: 101.159, testing: 0.684211, t2y: 0.894737, anv: 0.807018, best: 0.824561 
seq: 1, epoch: 5, step: 360, training: 0.9375, loss: 111.979, testing: 0.894737, t2y: 1, anv: 0.807018, best: 0.824561 
seq: 1, epoch: 5, step: 380, training: 1, loss: 0, testing: 0.947368, t2y: 1, anv: 0.842105, best: 0.842105 
seq: 1, epoch: 5, step: 400, training: 0.875, loss: 297.907, testing: 0.894737, t2y: 1, anv: 0.912281, best: 0.912281 
seq: 1, epoch: 6, step: 420, training: 0.875, loss: 45.3066, testing: 0.789474, t2y: 0.894737, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 6, step: 440, training: 0.9375, loss: 100.588, testing: 0.789474, t2y: 0.947368, anv: 0.824561, best: 0.912281 
seq: 1, epoch: 6, step: 460, training: 0.875, loss: 5.16714, testing: 0.684211, t2y: 0.842105, anv: 0.754386, best: 0.912281 
seq: 1, epoch: 7, step: 480, training: 0.9375, loss: 85.1388, testing: 0.947368, t2y: 1, anv: 0.807018, best: 0.912281 
