Thu May 18 16:29:42 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.625, loss: 9227.05, testing: 0.684211, t2y: 0.684211, anv: 0.22807, best: 0.22807 
seq: 1, epoch: 0, step: 20, training: 0.5, loss: 7920.33, testing: 0.684211, t2y: 0.736842, anv: 0.45614, best: 0.45614 
seq: 1, epoch: 0, step: 40, training: 0.6875, loss: 2645.91, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 0, step: 60, training: 0.75, loss: 1878.12, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 80, training: 0.75, loss: 554.3, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 100, training: 0.75, loss: 651.316, testing: 0.736842, t2y: 0.842105, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 1, step: 120, training: 0.875, loss: 560.101, testing: 0.684211, t2y: 0.736842, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 2, step: 140, training: 0.875, loss: 352.533, testing: 0.684211, t2y: 0.789474, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 2, step: 160, training: 0.875, loss: 243.838, testing: 0.684211, t2y: 0.842105, anv: 0.684211, best: 0.701754 
seq: 1, epoch: 2, step: 180, training: 0.6875, loss: 366.875, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.701754 
seq: 1, epoch: 2, step: 200, training: 0.875, loss: 67.7173, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.701754 
seq: 1, epoch: 3, step: 220, training: 0.75, loss: 426.822, testing: 0.684211, t2y: 0.842105, anv: 0.684211, best: 0.701754 
seq: 1, epoch: 3, step: 240, training: 0.8125, loss: 216.761, testing: 0.736842, t2y: 0.789474, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 3, step: 260, training: 0.75, loss: 333.206, testing: 0.684211, t2y: 0.789474, anv: 0.701754, best: 0.701754 
