Sun Jun 11 01:43:39 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 1.56916, loss_t: 2.03053, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.5, loss_tr: 1.56137, loss_t: 1.82379, testing: 0.277778, t2y: 0.5
seq1, epoch0, step: 20, training: 0.5, loss_tr: 1.41035, loss_t: 1.53446, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 30, training: 0.5625, loss_tr: 1.22083, loss_t: 1.18592, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.75, loss_tr: 0.976855, loss_t: 1.00053, testing: 0.666667, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 0.945211, loss_t: 0.922671, testing: 0.666667, t2y: 1
seq1, epoch0, step: 60, training: 0.6875, loss_tr: 0.877844, loss_t: 0.897806, testing: 0.555556, t2y: 0.833333
seq1, epoch0, step: 70, training: 1, loss_tr: 0.810289, loss_t: 0.793789, testing: 0.666667, t2y: 1
seq1, epoch1, step: 80, training: 0.625, loss_tr: 0.737392, loss_t: 0.640079, testing: 0.777778, t2y: 1
seq1, epoch1, step: 90, training: 0.875, loss_tr: 0.663182, loss_t: 0.555315, testing: 0.888889, t2y: 1
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 0.579728, loss_t: 0.501767, testing: 0.888889, t2y: 1
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.42049, loss_t: 0.503221, testing: 0.888889, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 0.321966, loss_t: 0.387515, testing: 0.944444, t2y: 1
seq1, epoch1, step: 130, training: 0.6875, loss_tr: 0.361687, loss_t: 0.365904, testing: 0.888889, t2y: 1
seq1, epoch1, step: 140, training: 0.875, loss_tr: 0.392169, loss_t: 0.280565, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 0.415975, loss_t: 0.292115, testing: 0.888889, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.293765, loss_t: 0.257461, testing: 0.944444, t2y: 1
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 0.222743, loss_t: 0.241143, testing: 0.944444, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 0.158926, loss_t: 0.209329, testing: 0.944444, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.159013, loss_t: 0.192172, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 0.9375, loss_tr: 0.124211, loss_t: 0.164938, testing: 0.888889, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 0.108259, loss_t: 0.117, testing: 0.944444, t2y: 1
seq1, epoch2, step: 220, training: 0.875, loss_tr: 0.116668, loss_t: 0.0883873, testing: 1, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 0.101771, loss_t: 0.0774156, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.0822683, loss_t: 0.0730804, testing: 0.944444, t2y: 1
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 0.0755743, loss_t: 0.105906, testing: 0.944444, t2y: 1
seq1, epoch3, step: 260, training: 0.875, loss_tr: 0.0995449, loss_t: 0.161723, testing: 0.888889, t2y: 1
seq1, epoch3, step: 270, training: 0.9375, loss_tr: 0.130572, loss_t: 0.150446, testing: 0.944444, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 0.106529, loss_t: 0.105153, testing: 0.944444, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.0743097, loss_t: 0.0819354, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 0.9375, loss_tr: 0.0394953, loss_t: 0.154427, testing: 0.944444, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 0.0285642, loss_t: 0.152733, testing: 0.944444, t2y: 1
