Mon May  8 22:49:08 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
epoch: 0, step: 0, training: 0.375, loss: 6.35485e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.0625, loss: 3.91138e+10, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.4375, loss: 8.8924e+09, testing: 0.166667, t2y: 0.666667, anv: 0.166667, best: 0.166667 
epoch: 3, step: 60, training: 0.6875, loss: 4.65191e+09, testing: 0.666667, t2y: 0.833333, anv: 0.333333, best: 0.333333 
epoch: 4, step: 80, training: 0.875, loss: 2.24332e+09, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 5, step: 100, training: 0.75, loss: 7.36855e+08, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.722222 
epoch: 6, step: 120, training: 0.875, loss: 1.32224e+09, testing: 0.5, t2y: 1, anv: 0.666667, best: 0.722222 
epoch: 7, step: 140, training: 0.9375, loss: 2.78437e+08, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.722222 
epoch: 8, step: 160, training: 0.875, loss: 1.04846e+09, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.722222 
epoch: 9, step: 180, training: 0.9375, loss: 8.51279e+08, testing: 0.5, t2y: 0.833333, anv: 0.611111, best: 0.722222 
epoch: 10, step: 200, training: 1, loss: 3.1879e+08, testing: 0.666667, t2y: 1, anv: 0.611111, best: 0.722222 
epoch: 11, step: 220, training: 1, loss: 1.74235e+08, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.722222 
epoch: 12, step: 240, training: 1, loss: 3.60082e+08, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.722222 
epoch: 13, step: 260, training: 1, loss: 3.08918e+07, testing: 0.833333, t2y: 1, anv: 0.666667, best: 0.722222 
epoch: 14, step: 280, training: 1, loss: 2.10534e+08, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.777778 
epoch: 15, step: 300, training: 1, loss: 4.03493e+08, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
epoch: 16, step: 320, training: 1, loss: 1.75654e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
epoch: 17, step: 340, training: 1, loss: 2.8384e+08, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 18, step: 360, training: 1, loss: 1.20408e+08, testing: 0.666667, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 19, step: 380, training: 1, loss: 1.18936e+08, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 20, step: 400, training: 1, loss: 5.13924e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
