Mon May  8 14:09:21 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.1875, loss: 4.8202e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.4375, loss: 4.84987e+10, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.1875, loss: 9.7769e+09, testing: 0.166667, t2y: 0.333333, anv: 0.166667, best: 0.166667 
epoch: 3, step: 60, training: 0.6875, loss: 1.65882e+09, testing: 0.333333, t2y: 0.666667, anv: 0.222222, best: 0.222222 
epoch: 4, step: 80, training: 0.375, loss: 1.53916e+09, testing: 0.166667, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 5, step: 100, training: 0.4375, loss: 4.54476e+08, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 6, step: 120, training: 0.5, loss: 3.78642e+08, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 7, step: 140, training: 0.5625, loss: 1.4354e+08, testing: 0.333333, t2y: 0.666667, anv: 0.277778, best: 0.277778 
epoch: 8, step: 160, training: 0.625, loss: 1.83578e+07, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 9, step: 180, training: 0.625, loss: 167578, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 10, step: 200, training: 0.75, loss: 1.14503e+07, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 11, step: 220, training: 0.75, loss: 1.11605e+07, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 12, step: 240, training: 0.4375, loss: 5.23467e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 13, step: 260, training: 0.6875, loss: 5.08615e+06, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.333333 
epoch: 14, step: 280, training: 0.6875, loss: 5.8984e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 15, step: 300, training: 0.5, loss: 3.61225e+06, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.333333 
epoch: 16, step: 320, training: 0.6875, loss: 3.34499e+07, testing: 0.166667, t2y: 0.833333, anv: 0.277778, best: 0.333333 
epoch: 17, step: 340, training: 0.6875, loss: 209981, testing: 0.166667, t2y: 0.833333, anv: 0.222222, best: 0.333333 
epoch: 18, step: 360, training: 0.5, loss: 3.72955e+06, testing: 0.166667, t2y: 0.833333, anv: 0.166667, best: 0.333333 
epoch: 19, step: 380, training: 0.5, loss: 5.37365e+06, testing: 0.166667, t2y: 0.666667, anv: 0.166667, best: 0.333333 
epoch: 20, step: 400, training: 0.625, loss: 5.03245e+06, testing: 0.166667, t2y: 0.333333, anv: 0.166667, best: 0.333333 
epoch: 21, step: 420, training: 0.4375, loss: 723870, testing: 0.166667, t2y: 0.333333, anv: 0.166667, best: 0.333333 
epoch: 22, step: 440, training: 0.6875, loss: 170.247, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.333333 
epoch: 23, step: 460, training: 0.5625, loss: 299.074, testing: 0.166667, t2y: 0.333333, anv: 0.166667, best: 0.333333 
epoch: 24, step: 480, training: 0.625, loss: 140.183, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.333333 
epoch: 25, step: 500, training: 0.375, loss: 283.343, testing: 0.333333, t2y: 0.666667, anv: 0.222222, best: 0.333333 
epoch: 26, step: 520, training: 0.6875, loss: 3.91492e+06, testing: 0.166667, t2y: 0.5, anv: 0.222222, best: 0.333333 
epoch: 27, step: 540, training: 0.5, loss: 185.148, testing: 0.166667, t2y: 0.666667, anv: 0.222222, best: 0.333333 
epoch: 28, step: 560, training: 0.6875, loss: 219.205, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.333333 
epoch: 29, step: 580, training: 0.375, loss: 300.343, testing: 0.166667, t2y: 0.666667, anv: 0.166667, best: 0.333333 
epoch: 30, step: 600, training: 0.25, loss: 306.519, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.333333 
epoch: 31, step: 620, training: 0.4375, loss: 269027, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.333333 
epoch: 32, step: 640, training: 0.6875, loss: 183.31, testing: 0.166667, t2y: 0.5, anv: 0.222222, best: 0.333333 
epoch: 33, step: 660, training: 0.625, loss: 143.309, testing: 0, t2y: 0.333333, anv: 0.111111, best: 0.333333 
epoch: 34, step: 680, training: 0.1875, loss: 191.682, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.333333 
epoch: 35, step: 700, training: 0.3125, loss: 194.453, testing: 0, t2y: 0.333333, anv: 0.0555556, best: 0.333333 
epoch: 36, step: 720, training: 0.5625, loss: 145.192, testing: 0, t2y: 0.5, anv: 0.0555556, best: 0.333333 
epoch: 37, step: 740, training: 0.625, loss: 216.816, testing: 0.166667, t2y: 0.5, anv: 0.0555556, best: 0.333333 
epoch: 38, step: 760, training: 0.5625, loss: 144.271, testing: 0.166667, t2y: 0.5, anv: 0.111111, best: 0.333333 
epoch: 39, step: 780, training: 0.6875, loss: 61.5598, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.333333 
