Mon May  8 23:19:15 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
epoch: 0, step: 0, training: 0.25, loss: 3.51859e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.3125, loss: 1.68269e+10, testing: 0.166667, t2y: 0.5, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.625, loss: 5.51937e+09, testing: 0.5, t2y: 0.666667, anv: 0.277778, best: 0.277778 
epoch: 3, step: 60, training: 0.5, loss: 2.68944e+09, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.388889 
epoch: 4, step: 80, training: 0.875, loss: 1.546e+08, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
epoch: 5, step: 100, training: 0.625, loss: 8.64626e+08, testing: 0.5, t2y: 1, anv: 0.555556, best: 0.555556 
epoch: 6, step: 120, training: 0.875, loss: 7.61725e+08, testing: 0.833333, t2y: 0.833333, anv: 0.666667, best: 0.666667 
epoch: 7, step: 140, training: 1, loss: 2.64543e+08, testing: 0.666667, t2y: 1, anv: 0.666667, best: 0.666667 
epoch: 8, step: 160, training: 1, loss: 3.91275e+07, testing: 1, t2y: 1, anv: 0.833333, best: 0.833333 
epoch: 9, step: 180, training: 0.875, loss: 4.77522e+08, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
epoch: 10, step: 200, training: 0.9375, loss: 1.90766e+08, testing: 0.5, t2y: 1, anv: 0.777778, best: 0.833333 
epoch: 11, step: 220, training: 1, loss: 9.78568e+07, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
epoch: 12, step: 240, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
epoch: 13, step: 260, training: 1, loss: 3.01064e+08, testing: 0.5, t2y: 1, anv: 0.722222, best: 0.833333 
epoch: 14, step: 280, training: 1, loss: 1.22333e+08, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
epoch: 15, step: 300, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.833333 
epoch: 16, step: 320, training: 1, loss: 0, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 17, step: 340, training: 1, loss: 1.30355e+07, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 18, step: 360, training: 1, loss: 1.20094e+08, testing: 0.833333, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 19, step: 380, training: 1, loss: 5.72494e+07, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 20, step: 400, training: 1, loss: 1.21073e+07, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 21, step: 420, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 22, step: 440, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 23, step: 460, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 24, step: 480, training: 1, loss: 8.56999e+07, testing: 1, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 25, step: 500, training: 1, loss: 141704, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 26, step: 520, training: 1, loss: 0, testing: 1, t2y: 1, anv: 1, best: 1 
 
****************************************
current sequence is 2
****************************************
epoch: 0, step: 0, training: 0.25, loss: 4.22816e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.25, loss: 1.25069e+10, testing: 0.166667, t2y: 0.5, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.375, loss: 6.51628e+09, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.166667 
epoch: 3, step: 60, training: 0.75, loss: 1.10565e+09, testing: 0.333333, t2y: 0.666667, anv: 0.222222, best: 0.222222 
epoch: 4, step: 80, training: 0.8125, loss: 7.66043e+08, testing: 0.666667, t2y: 0.833333, anv: 0.388889, best: 0.388889 
epoch: 5, step: 100, training: 0.875, loss: 4.7258e+08, testing: 0.833333, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 6, step: 120, training: 1, loss: 1.7481e+08, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
epoch: 7, step: 140, training: 0.9375, loss: 2.35562e+08, testing: 0.666667, t2y: 0.666667, anv: 0.722222, best: 0.722222 
epoch: 8, step: 160, training: 1, loss: 2.17473e+07, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.722222 
epoch: 9, step: 180, training: 1, loss: 2.45037e+07, testing: 1, t2y: 1, anv: 0.777778, best: 0.777778 
epoch: 10, step: 200, training: 1, loss: 9.62332e+07, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
epoch: 11, step: 220, training: 1, loss: 1.58935e+07, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 12, step: 240, training: 1, loss: 1.06644e+08, testing: 0.666667, t2y: 0.833333, anv: 0.777778, best: 0.888889 
epoch: 13, step: 260, training: 1, loss: 0, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.888889 
epoch: 14, step: 280, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.888889 
epoch: 15, step: 300, training: 1, loss: 1.57957e+07, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.888889 
epoch: 16, step: 320, training: 1, loss: 3.38325e+07, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.888889 
epoch: 17, step: 340, training: 1, loss: 7.99969e+06, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.888889 
epoch: 18, step: 360, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.888889 
epoch: 19, step: 380, training: 1, loss: 1.90925e+06, testing: 0.666667, t2y: 0.666667, anv: 0.777778, best: 0.888889 
epoch: 20, step: 400, training: 1, loss: 122640, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.888889 
epoch: 21, step: 420, training: 1, loss: 5.33135e+07, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.888889 
epoch: 22, step: 440, training: 1, loss: 6.31327e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 23, step: 460, training: 1, loss: 1.06452e+07, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 24, step: 480, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 25, step: 500, training: 1, loss: 6.85528e+07, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 26, step: 520, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 27, step: 540, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 28, step: 560, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 29, step: 580, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 30, step: 600, training: 1, loss: 5.17916e+06, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 31, step: 620, training: 1, loss: 1.89994e+06, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 32, step: 640, training: 1, loss: 3.99343e+07, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 33, step: 660, training: 1, loss: 7.55186e+06, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
