Wed May 10 12:18:20 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.25, loss: 2298.21, testing: 0.166667, t2y: 0.5, anv: 0.0555556, best: 0.0555556 
seq: 2, epoch: 1, step: 20, training: 0.5, loss: 1726.98, testing: 0.166667, t2y: 0.5, anv: 0.111111, best: 0.111111 
seq: 2, epoch: 2, step: 40, training: 0.5625, loss: 576.58, testing: 0.666667, t2y: 0.666667, anv: 0.333333, best: 0.333333 
seq: 2, epoch: 3, step: 60, training: 0.6875, loss: 295.455, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
seq: 2, epoch: 4, step: 80, training: 0.6875, loss: 183.066, testing: 0.333333, t2y: 0.833333, anv: 0.5, best: 0.5 
seq: 2, epoch: 5, step: 100, training: 0.5625, loss: 146.038, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.5 
seq: 2, epoch: 6, step: 120, training: 0.8125, loss: 52.2964, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 2, epoch: 7, step: 140, training: 0.8125, loss: 158.079, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.666667 
seq: 2, epoch: 8, step: 160, training: 1, loss: 32.7454, testing: 0.666667, t2y: 0.666667, anv: 0.666667, best: 0.666667 
seq: 2, epoch: 9, step: 180, training: 0.75, loss: 70.6155, testing: 0.5, t2y: 0.833333, anv: 0.611111, best: 0.666667 
seq: 2, epoch: 10, step: 200, training: 0.6875, loss: 56.6339, testing: 0.666667, t2y: 1, anv: 0.611111, best: 0.666667 
seq: 2, epoch: 11, step: 220, training: 0.9375, loss: 69.7779, testing: 0.833333, t2y: 1, anv: 0.666667, best: 0.666667 
seq: 2, epoch: 12, step: 240, training: 0.875, loss: 68.9234, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.777778 
seq: 2, epoch: 13, step: 260, training: 0.9375, loss: 30.7485, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 14, step: 280, training: 0.9375, loss: 47.9157, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 15, step: 300, training: 1, loss: 7.95602, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
