Sun Jun 11 09:07:10 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 1.32791, loss_t: 1.82603, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.25, loss_tr: 1.6215, loss_t: 2.07002, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.4375, loss_tr: 1.6133, loss_t: 1.92661, testing: 0.277778, t2y: 0.5
seq1, epoch0, step: 30, training: 0.6875, loss_tr: 1.57434, loss_t: 1.69845, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.625, loss_tr: 1.17131, loss_t: 1.21003, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.375, loss_tr: 1.20086, loss_t: 1.09627, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.5, loss_tr: 1.19162, loss_t: 1.0378, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.75, loss_tr: 1.16505, loss_t: 1.01467, testing: 0.444444, t2y: 0.666667
seq1, epoch1, step: 80, training: 0.5, loss_tr: 1.01036, loss_t: 0.948274, testing: 0.444444, t2y: 0.666667
seq1, epoch1, step: 90, training: 0.4375, loss_tr: 0.933391, loss_t: 0.92188, testing: 0.388889, t2y: 1
seq1, epoch1, step: 100, training: 0.5, loss_tr: 0.903505, loss_t: 0.845131, testing: 0.444444, t2y: 1
seq1, epoch1, step: 110, training: 0.8125, loss_tr: 0.82958, loss_t: 0.770357, testing: 0.5, t2y: 1
seq1, epoch1, step: 120, training: 0.75, loss_tr: 0.73073, loss_t: 0.656583, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 130, training: 1, loss_tr: 0.606318, loss_t: 0.544308, testing: 0.666667, t2y: 1
seq1, epoch1, step: 140, training: 1, loss_tr: 0.528752, loss_t: 0.461589, testing: 0.722222, t2y: 1
seq1, epoch1, step: 150, training: 0.75, loss_tr: 0.43352, loss_t: 0.421129, testing: 0.722222, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.418448, loss_t: 0.392401, testing: 0.777778, t2y: 1
seq1, epoch2, step: 170, training: 0.75, loss_tr: 0.443641, loss_t: 0.38711, testing: 0.722222, t2y: 1
seq1, epoch2, step: 180, training: 0.9375, loss_tr: 0.380171, loss_t: 0.375629, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 190, training: 0.875, loss_tr: 0.317944, loss_t: 0.368672, testing: 0.666667, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 0.182235, loss_t: 0.341191, testing: 0.722222, t2y: 1
seq1, epoch2, step: 210, training: 0.9375, loss_tr: 0.165648, loss_t: 0.263723, testing: 0.777778, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.120639, loss_t: 0.195908, testing: 0.888889, t2y: 1
seq1, epoch2, step: 230, training: 0.9375, loss_tr: 0.11798, loss_t: 0.13675, testing: 0.944444, t2y: 1
