Sat Jun 10 17:57:24 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 1.75542, loss_t: 1.87453, testing: 0.166667, t2y: 0.166667
seq1, epoch0, step: 10, training: 0.5, loss_tr: 1.67721, loss_t: 1.92769, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.25, loss_tr: 1.65089, loss_t: 1.89253, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 30, training: 0.5, loss_tr: 1.43487, loss_t: 1.72879, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 40, training: 0.4375, loss_tr: 1.40463, loss_t: 1.48034, testing: 0.333333, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.875, loss_tr: 1.1123, loss_t: 1.16627, testing: 0.555556, t2y: 1
seq1, epoch0, step: 60, training: 0.5625, loss_tr: 1.05081, loss_t: 1.06158, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.625, loss_tr: 0.941537, loss_t: 0.970585, testing: 0.666667, t2y: 0.666667
seq1, epoch1, step: 80, training: 0.5625, loss_tr: 0.884459, loss_t: 0.905842, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 0.791662, loss_t: 0.69875, testing: 0.722222, t2y: 1
seq1, epoch1, step: 100, training: 0.625, loss_tr: 0.626529, loss_t: 0.512932, testing: 0.777778, t2y: 1
seq1, epoch1, step: 110, training: 0.875, loss_tr: 0.600336, loss_t: 0.432741, testing: 0.888889, t2y: 1
seq1, epoch1, step: 120, training: 0.8125, loss_tr: 0.567528, loss_t: 0.404062, testing: 0.888889, t2y: 1
seq1, epoch1, step: 130, training: 0.875, loss_tr: 0.477334, loss_t: 0.384722, testing: 0.944444, t2y: 1
seq1, epoch1, step: 140, training: 1, loss_tr: 0.361928, loss_t: 0.326091, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 0.268742, loss_t: 0.291862, testing: 0.833333, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.2297, loss_t: 0.241195, testing: 0.888889, t2y: 1
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 0.242802, loss_t: 0.232139, testing: 0.888889, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 0.181205, loss_t: 0.193469, testing: 1, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.119929, loss_t: 0.125928, testing: 1, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 0.0554061, loss_t: 0.0868078, testing: 1, t2y: 1
seq1, epoch2, step: 210, training: 0.875, loss_tr: 0.0818645, loss_t: 0.0593267, testing: 1, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.0898978, loss_t: 0.0529533, testing: 1, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 0.0836386, loss_t: 0.0343629, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.0438733, loss_t: 0.0319872, testing: 1, t2y: 1
seq1, epoch3, step: 250, training: 0.9375, loss_tr: 0.0410012, loss_t: 0.0312721, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.0678285, loss_t: 0.0452818, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 0.0658795, loss_t: 0.031614, testing: 1, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 0.0549055, loss_t: 0.0268202, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.0308636, loss_t: 0.0157157, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 0.0345769, loss_t: 0.0147935, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 0.0416561, loss_t: 0.0148581, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 0.0387427, loss_t: 0.00868371, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 0.0282599, loss_t: 0.00933942, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 0.0198132, loss_t: 0.0154183, testing: 1, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 0.0132057, loss_t: 0.0141515, testing: 1, t2y: 1
