Sat Jun 10 15:03:11 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 2.62181, loss_t: 2.25109, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.6875, loss_tr: 2.30257, loss_t: 1.94812, testing: 0.333333, t2y: 0.833333
seq1, epoch0, step: 20, training: 0.375, loss_tr: 2.09361, loss_t: 1.70512, testing: 0.388889, t2y: 0.5
seq1, epoch0, step: 30, training: 0.75, loss_tr: 1.72019, loss_t: 1.34955, testing: 0.555556, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.8125, loss_tr: 1.7279, loss_t: 1.15044, testing: 0.555556, t2y: 0.833333
seq1, epoch0, step: 50, training: 0.875, loss_tr: 1.50723, loss_t: 0.836208, testing: 0.722222, t2y: 1
seq1, epoch0, step: 60, training: 0.8125, loss_tr: 1.31595, loss_t: 0.805058, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.75, loss_tr: 1.0055, loss_t: 0.781868, testing: 0.666667, t2y: 1
seq1, epoch1, step: 80, training: 0.75, loss_tr: 0.766924, loss_t: 0.865162, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.9375, loss_tr: 0.639668, loss_t: 0.611158, testing: 0.777778, t2y: 1
seq1, epoch1, step: 100, training: 0.875, loss_tr: 0.641334, loss_t: 0.478224, testing: 0.888889, t2y: 1
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.623181, loss_t: 0.28965, testing: 0.944444, t2y: 1
seq1, epoch1, step: 120, training: 0.875, loss_tr: 0.690064, loss_t: 0.281192, testing: 0.888889, t2y: 0.833333
seq1, epoch1, step: 130, training: 1, loss_tr: 0.561845, loss_t: 0.240592, testing: 0.888889, t2y: 1
seq1, epoch1, step: 140, training: 1, loss_tr: 0.46606, loss_t: 0.202973, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 1, loss_tr: 0.308224, loss_t: 0.173709, testing: 0.944444, t2y: 1
seq1, epoch2, step: 160, training: 1, loss_tr: 0.213923, loss_t: 0.202206, testing: 0.888889, t2y: 1
seq1, epoch2, step: 170, training: 1, loss_tr: 0.257144, loss_t: 0.186671, testing: 0.888889, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 0.199849, loss_t: 0.135436, testing: 0.944444, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.210276, loss_t: 0.0963613, testing: 1, t2y: 1
seq1, epoch2, step: 200, training: 0.9375, loss_tr: 0.121058, loss_t: 0.101703, testing: 1, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 0.159961, loss_t: 0.122187, testing: 1, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.230099, loss_t: 0.105636, testing: 1, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 0.264526, loss_t: 0.1775, testing: 0.944444, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.220109, loss_t: 0.165735, testing: 0.944444, t2y: 1
seq1, epoch3, step: 250, training: 1, loss_tr: 0.146993, loss_t: 0.213245, testing: 0.888889, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.191454, loss_t: 0.176798, testing: 0.888889, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 0.193079, loss_t: 0.184357, testing: 0.888889, t2y: 1
seq1, epoch3, step: 280, training: 0.9375, loss_tr: 0.308446, loss_t: 0.201851, testing: 0.888889, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.319608, loss_t: 0.2876, testing: 0.888889, t2y: 0.833333
seq1, epoch3, step: 300, training: 1, loss_tr: 0.427084, loss_t: 0.359616, testing: 0.833333, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 0.353762, loss_t: 0.281542, testing: 0.888889, t2y: 1
