Fri Jun  9 17:06:29 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 5643.57, loss_t: 2014.16, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.125, loss_tr: 5270.33, loss_t: 1864.7, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 4233.08, loss_t: 1569.43, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 30, training: 0.5625, loss_tr: 3295.81, loss_t: 1084.32, testing: 0.277778, t2y: 0.5
seq1, epoch0, step: 40, training: 0.625, loss_tr: 1954.4, loss_t: 684.756, testing: 0.444444, t2y: 0.833333
seq1, epoch0, step: 50, training: 0.875, loss_tr: 1445.26, loss_t: 320.329, testing: 0.611111, t2y: 1
seq1, epoch0, step: 60, training: 0.5625, loss_tr: 960.975, loss_t: 183.214, testing: 0.722222, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.4375, loss_tr: 984.071, loss_t: 156.642, testing: 0.611111, t2y: 1
seq1, epoch1, step: 80, training: 0.625, loss_tr: 870.296, loss_t: 159.86, testing: 0.611111, t2y: 1
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 596.101, loss_t: 110.698, testing: 0.722222, t2y: 1
seq1, epoch1, step: 100, training: 0.6875, loss_tr: 619.552, loss_t: 90.5042, testing: 0.833333, t2y: 0.666667
seq1, epoch1, step: 110, training: 0.5, loss_tr: 628.232, loss_t: 104.961, testing: 0.722222, t2y: 1
seq1, epoch1, step: 120, training: 0.875, loss_tr: 661.709, loss_t: 104.961, testing: 0.722222, t2y: 1
seq1, epoch1, step: 130, training: 0.8125, loss_tr: 508.959, loss_t: 29.3652, testing: 0.833333, t2y: 1
seq1, epoch1, step: 140, training: 1, loss_tr: 404.71, loss_t: 2.99827, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 271.07, loss_t: 2.99827, testing: 0.944444, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 284.418, loss_t: 4.07082, testing: 0.888889, t2y: 1
seq1, epoch2, step: 170, training: 0.875, loss_tr: 207.149, loss_t: 1.20095, testing: 0.888889, t2y: 1
seq1, epoch2, step: 180, training: 0.9375, loss_tr: 150.64, loss_t: 8.66133, testing: 0.833333, t2y: 1
seq1, epoch2, step: 190, training: 0.9375, loss_tr: 156.405, loss_t: 17.4936, testing: 0.833333, t2y: 1
seq1, epoch2, step: 200, training: 0.875, loss_tr: 122.725, loss_t: 17.3652, testing: 0.888889, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 135.626, loss_t: 11.0717, testing: 0.888889, t2y: 1
