Sat Jun 10 17:07:37 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.125, loss_tr: 1.78596, loss_t: 1.95322, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.5625, loss_tr: 1.89021, loss_t: 1.92823, testing: 0.222222, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.6875, loss_tr: 1.78107, loss_t: 1.80998, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 30, training: 0.6875, loss_tr: 1.63271, loss_t: 1.61121, testing: 0.444444, t2y: 1
seq1, epoch0, step: 40, training: 0.4375, loss_tr: 1.41315, loss_t: 1.39628, testing: 0.444444, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.75, loss_tr: 1.25123, loss_t: 1.21578, testing: 0.5, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.625, loss_tr: 1.16522, loss_t: 1.14206, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.6875, loss_tr: 0.985059, loss_t: 1.13132, testing: 0.5, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.875, loss_tr: 0.882307, loss_t: 1.02467, testing: 0.555556, t2y: 1
seq1, epoch1, step: 90, training: 0.875, loss_tr: 0.727513, loss_t: 0.817412, testing: 0.722222, t2y: 1
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 0.558962, loss_t: 0.558844, testing: 0.888889, t2y: 1
seq1, epoch1, step: 110, training: 0.75, loss_tr: 0.480932, loss_t: 0.430311, testing: 0.888889, t2y: 1
seq1, epoch1, step: 120, training: 0.875, loss_tr: 0.416361, loss_t: 0.362763, testing: 0.888889, t2y: 1
seq1, epoch1, step: 130, training: 1, loss_tr: 0.370919, loss_t: 0.304179, testing: 0.944444, t2y: 1
