Fri Jun  9 21:07:47 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 5820.08, loss_t: 4391.48, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.25, loss_tr: 5474.31, loss_t: 3421.8, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 20, training: 0.25, loss_tr: 4924.16, loss_t: 3046.94, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 30, training: 0.1875, loss_tr: 4467.61, loss_t: 2064.72, testing: 0.277778, t2y: 0.333333
seq1, epoch0, step: 40, training: 0.5625, loss_tr: 3480.28, loss_t: 1822.98, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 2868.69, loss_t: 863.59, testing: 0.444444, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.4375, loss_tr: 1729.2, loss_t: 653.825, testing: 0.5, t2y: 0.5
seq1, epoch0, step: 70, training: 0.5625, loss_tr: 1713.38, loss_t: 447.481, testing: 0.611111, t2y: 0.666667
seq1, epoch1, step: 80, training: 0.75, loss_tr: 1337.77, loss_t: 317.909, testing: 0.722222, t2y: 1
seq1, epoch1, step: 90, training: 0.5, loss_tr: 1363.84, loss_t: 104.734, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.6875, loss_tr: 964.522, loss_t: 61.7839, testing: 0.722222, t2y: 1
seq1, epoch1, step: 110, training: 0.5625, loss_tr: 790.644, loss_t: 80.3559, testing: 0.611111, t2y: 1
seq1, epoch1, step: 120, training: 0.5625, loss_tr: 665.385, loss_t: 78.7674, testing: 0.722222, t2y: 0.666667
seq1, epoch1, step: 130, training: 0.5, loss_tr: 861.413, loss_t: 110.923, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 140, training: 0.8125, loss_tr: 740.305, loss_t: 136.426, testing: 0.722222, t2y: 1
seq1, epoch1, step: 150, training: 0.5, loss_tr: 664.371, loss_t: 141.921, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 160, training: 0.4375, loss_tr: 488.735, loss_t: 118.455, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.625, loss_tr: 619.19, loss_t: 78.393, testing: 0.722222, t2y: 1
seq1, epoch2, step: 180, training: 0.875, loss_tr: 590.799, loss_t: 46.094, testing: 0.777778, t2y: 1
seq1, epoch2, step: 190, training: 0.9375, loss_tr: 434.495, loss_t: 34.2871, testing: 0.833333, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 257.628, loss_t: 30.2748, testing: 0.888889, t2y: 1
seq1, epoch2, step: 210, training: 0.875, loss_tr: 199.527, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.5, loss_tr: 6561.64, loss_t: 3624.01, testing: 0.166667, t2y: 0.333333
seq2, epoch0, step: 10, training: 0, loss_tr: 5878.35, loss_t: 3489.74, testing: 0.222222, t2y: 0.333333
seq2, epoch0, step: 20, training: 0.125, loss_tr: 5262.52, loss_t: 3094.13, testing: 0.277778, t2y: 0.333333
seq2, epoch0, step: 30, training: 0.5, loss_tr: 3835.03, loss_t: 2308.84, testing: 0.388889, t2y: 0.5
seq2, epoch0, step: 40, training: 0.3125, loss_tr: 3056.83, loss_t: 1658.78, testing: 0.388889, t2y: 0.333333
seq2, epoch0, step: 50, training: 0.375, loss_tr: 2112.36, loss_t: 971.972, testing: 0.555556, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.625, loss_tr: 1877.96, loss_t: 814.473, testing: 0.555556, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.375, loss_tr: 1578.2, loss_t: 560.534, testing: 0.611111, t2y: 0.666667
seq2, epoch1, step: 80, training: 0.75, loss_tr: 1303.6, loss_t: 520.475, testing: 0.611111, t2y: 0.833333
seq2, epoch1, step: 90, training: 0.625, loss_tr: 1040.2, loss_t: 340.983, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 100, training: 0.5625, loss_tr: 913.455, loss_t: 273.677, testing: 0.722222, t2y: 0.666667
seq2, epoch1, step: 110, training: 0.75, loss_tr: 833.265, loss_t: 285.436, testing: 0.666667, t2y: 0.666667
seq2, epoch1, step: 120, training: 0.8125, loss_tr: 819.686, loss_t: 281.264, testing: 0.611111, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 679.51, loss_t: 219.445, testing: 0.555556, t2y: 0.666667
seq2, epoch1, step: 140, training: 1, loss_tr: 618.744, loss_t: 183.76, testing: 0.5, t2y: 0.666667
seq2, epoch1, step: 150, training: 0.9375, loss_tr: 499.715, loss_t: 116.961, testing: 0.5, t2y: 0.833333
seq2, epoch2, step: 160, training: 0.9375, loss_tr: 448.94, loss_t: 157.852, testing: 0.5, t2y: 0.666667
seq2, epoch2, step: 170, training: 0.9375, loss_tr: 316.436, loss_t: 106.726, testing: 0.611111, t2y: 1
seq2, epoch2, step: 180, training: 0.875, loss_tr: 314.329, loss_t: 184.868, testing: 0.611111, t2y: 0.666667
seq2, epoch2, step: 190, training: 0.9375, loss_tr: 277.697, loss_t: 143.107, testing: 0.666667, t2y: 0.666667
seq2, epoch2, step: 200, training: 1, loss_tr: 299.348, loss_t: 138.736, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 210, training: 1, loss_tr: 221.834, loss_t: 46.2338, testing: 0.722222, t2y: 1
seq2, epoch2, step: 220, training: 1, loss_tr: 259.636, loss_t: 16.0327, testing: 0.722222, t2y: 1
seq2, epoch2, step: 230, training: 1, loss_tr: 237.789, loss_t: 17.0374, testing: 0.722222, t2y: 1
seq2, epoch3, step: 240, training: 1, loss_tr: 224.429, loss_t: 23.2239, testing: 0.722222, t2y: 1
seq2, epoch3, step: 250, training: 1, loss_tr: 216.956, loss_t: 13.6897, testing: 0.833333, t2y: 1
seq2, epoch3, step: 260, training: 1, loss_tr: 170.661, loss_t: 6.57755, testing: 0.944444, t2y: 1
seq2, epoch3, step: 270, training: 0.9375, loss_tr: 197.847, loss_t: 11.0707, testing: 0.888889, t2y: 1
seq2, epoch3, step: 280, training: 1, loss_tr: 163.505, loss_t: 34.6553, testing: 0.833333, t2y: 1
