Wed May 10 10:50:56 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.1875, loss: 5785.13, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 2, epoch: 1, step: 20, training: 0.5625, loss: 4052.38, testing: 0.166667, t2y: 0.666667, anv: 0.111111, best: 0.111111 
seq: 2, epoch: 2, step: 40, training: 0.5, loss: 1227.5, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
seq: 2, epoch: 3, step: 60, training: 0.4375, loss: 937.641, testing: 0.5, t2y: 0.833333, anv: 0.333333, best: 0.333333 
seq: 2, epoch: 4, step: 80, training: 0.5625, loss: 425.95, testing: 0.5, t2y: 1, anv: 0.444444, best: 0.444444 
seq: 2, epoch: 5, step: 100, training: 0.6875, loss: 245.39, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.5 
seq: 2, epoch: 6, step: 120, training: 1, loss: 147.692, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 2, epoch: 7, step: 140, training: 0.8125, loss: 91.8812, testing: 1, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 2, epoch: 8, step: 160, training: 0.9375, loss: 205.789, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
seq: 2, epoch: 9, step: 180, training: 1, loss: 129.537, testing: 0.666667, t2y: 1, anv: 0.888889, best: 0.888889 
seq: 2, epoch: 10, step: 200, training: 0.9375, loss: 39.6658, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 11, step: 220, training: 0.9375, loss: 178.082, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.888889 
seq: 2, epoch: 12, step: 240, training: 1, loss: 109.357, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.888889 
seq: 2, epoch: 13, step: 260, training: 0.9375, loss: 74.5719, testing: 1, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 14, step: 280, training: 1, loss: 53.4107, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.888889 
seq: 2, epoch: 15, step: 300, training: 0.9375, loss: 29.5312, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.888889 
seq: 2, epoch: 16, step: 320, training: 1, loss: 71.4428, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 17, step: 340, training: 1, loss: 107.636, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 18, step: 360, training: 1, loss: 38.0979, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 19, step: 380, training: 1, loss: 18.8279, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 20, step: 400, training: 1, loss: 59.5024, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 21, step: 420, training: 0.9375, loss: 79.5119, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 22, step: 440, training: 1, loss: 86.4048, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 23, step: 460, training: 1, loss: 43.0687, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 24, step: 480, training: 1, loss: 83.4622, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 25, step: 500, training: 1, loss: 103.522, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 26, step: 520, training: 1, loss: 58.4749, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 27, step: 540, training: 1, loss: 74.1143, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 28, step: 560, training: 1, loss: 9.43735, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 29, step: 580, training: 1, loss: 78.252, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 30, step: 600, training: 1, loss: 18.8126, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 31, step: 620, training: 1, loss: 28.429, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 32, step: 640, training: 1, loss: 45.9323, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 33, step: 660, training: 1, loss: 39.8374, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 34, step: 680, training: 1, loss: 26.2789, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 35, step: 700, training: 1, loss: 53.0755, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 36, step: 720, training: 1, loss: 47.8632, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 37, step: 740, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 38, step: 760, training: 1, loss: 176.733, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 39, step: 780, training: 1, loss: 15.7098, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 40, step: 800, training: 1, loss: 10.1448, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 41, step: 820, training: 1, loss: 35.1494, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 42, step: 840, training: 1, loss: 64.6303, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 43, step: 860, training: 1, loss: 47.6394, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 44, step: 880, training: 1, loss: 38.3075, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 45, step: 900, training: 1, loss: 29.9206, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 2, epoch: 46, step: 920, training: 1, loss: 30.3432, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
