Mon May 15 15:47:02 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.4375, loss: 5906.62, testing: 0.315789, t2y: 0.736842, anv: 0.105263, best: 0.105263 
seq: 1, epoch: 0, step: 20, training: 0.6875, loss: 2395.74, testing: 0.684211, t2y: 0.736842, anv: 0.333333, best: 0.333333 
seq: 1, epoch: 1, step: 40, training: 0.6875, loss: 1365.56, testing: 0.684211, t2y: 0.736842, anv: 0.561404, best: 0.561404 
seq: 1, epoch: 2, step: 60, training: 0.5625, loss: 1087.96, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 3, step: 80, training: 0.625, loss: 717.614, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 4, step: 100, training: 0.8125, loss: 255.806, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 5, step: 120, training: 0.9375, loss: 102.384, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 6, step: 140, training: 0.5625, loss: 304.223, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 7, step: 160, training: 0.8125, loss: 51.2924, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 8, step: 180, training: 0.75, loss: 173.426, testing: 0.736842, t2y: 0.842105, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 9, step: 200, training: 0.9375, loss: 185.746, testing: 0.789474, t2y: 0.842105, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 10, step: 220, training: 0.8125, loss: 141.674, testing: 0.684211, t2y: 0.842105, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 10, step: 240, training: 0.875, loss: 68.3144, testing: 0.842105, t2y: 0.947368, anv: 0.77193, best: 0.77193 
seq: 1, epoch: 11, step: 260, training: 0.875, loss: 83.0905, testing: 0.789474, t2y: 0.842105, anv: 0.77193, best: 0.77193 
seq: 1, epoch: 12, step: 280, training: 0.625, loss: 131.809, testing: 0.736842, t2y: 0.842105, anv: 0.789474, best: 0.789474 
seq: 1, epoch: 13, step: 300, training: 0.8125, loss: 74.4487, testing: 0.842105, t2y: 0.947368, anv: 0.789474, best: 0.789474 
seq: 1, epoch: 14, step: 320, training: 0.75, loss: 80.3061, testing: 0.736842, t2y: 0.894737, anv: 0.77193, best: 0.789474 
seq: 1, epoch: 15, step: 340, training: 0.8125, loss: 46.0083, testing: 0.736842, t2y: 0.894737, anv: 0.77193, best: 0.789474 
seq: 1, epoch: 16, step: 360, training: 0.9375, loss: 39.7033, testing: 0.736842, t2y: 0.894737, anv: 0.736842, best: 0.789474 
seq: 1, epoch: 17, step: 380, training: 0.875, loss: 25.7624, testing: 0.789474, t2y: 1, anv: 0.754386, best: 0.789474 
seq: 1, epoch: 18, step: 400, training: 1, loss: 22.5156, testing: 0.736842, t2y: 0.947368, anv: 0.754386, best: 0.789474 
seq: 1, epoch: 19, step: 420, training: 0.875, loss: 42.8131, testing: 0.684211, t2y: 0.842105, anv: 0.736842, best: 0.789474 
seq: 1, epoch: 20, step: 440, training: 1, loss: 23.594, testing: 0.842105, t2y: 1, anv: 0.754386, best: 0.789474 
seq: 1, epoch: 20, step: 460, training: 0.9375, loss: 50.1754, testing: 0.736842, t2y: 0.894737, anv: 0.754386, best: 0.789474 
seq: 1, epoch: 21, step: 480, training: 0.9375, loss: 31.4113, testing: 0.736842, t2y: 0.894737, anv: 0.77193, best: 0.789474 
seq: 1, epoch: 22, step: 500, training: 0.9375, loss: 24.0691, testing: 0.736842, t2y: 0.894737, anv: 0.736842, best: 0.789474 
seq: 1, epoch: 23, step: 520, training: 1, loss: 19.9795, testing: 0.842105, t2y: 0.947368, anv: 0.77193, best: 0.789474 
seq: 1, epoch: 24, step: 540, training: 0.9375, loss: 30.2264, testing: 0.736842, t2y: 0.894737, anv: 0.77193, best: 0.789474 
seq: 1, epoch: 25, step: 560, training: 0.9375, loss: 2.76989, testing: 0.894737, t2y: 1, anv: 0.824561, best: 0.824561 
seq: 1, epoch: 26, step: 580, training: 0.9375, loss: 15.2642, testing: 0.736842, t2y: 1, anv: 0.789474, best: 0.824561 
seq: 1, epoch: 27, step: 600, training: 0.9375, loss: 10.263, testing: 0.842105, t2y: 0.947368, anv: 0.824561, best: 0.824561 
seq: 1, epoch: 28, step: 620, training: 1, loss: 30.0785, testing: 0.842105, t2y: 1, anv: 0.807018, best: 0.824561 
seq: 1, epoch: 29, step: 640, training: 1, loss: 22.4165, testing: 0.789474, t2y: 0.894737, anv: 0.824561, best: 0.824561 
seq: 1, epoch: 30, step: 660, training: 0.875, loss: 9.90959, testing: 0.842105, t2y: 0.947368, anv: 0.824561, best: 0.824561 
seq: 1, epoch: 30, step: 680, training: 1, loss: 16.7591, testing: 0.894737, t2y: 0.947368, anv: 0.842105, best: 0.842105 
seq: 1, epoch: 31, step: 700, training: 1, loss: 23.6089, testing: 0.947368, t2y: 0.947368, anv: 0.894737, best: 0.894737 
seq: 1, epoch: 32, step: 720, training: 1, loss: 5.46822, testing: 0.789474, t2y: 0.947368, anv: 0.877193, best: 0.894737 
seq: 1, epoch: 33, step: 740, training: 1, loss: 0.350435, testing: 0.894737, t2y: 0.894737, anv: 0.877193, best: 0.894737 
seq: 1, epoch: 34, step: 760, training: 0.9375, loss: 10.3928, testing: 0.789474, t2y: 0.947368, anv: 0.824561, best: 0.894737 
seq: 1, epoch: 35, step: 780, training: 1, loss: 17.3535, testing: 0.789474, t2y: 0.894737, anv: 0.824561, best: 0.894737 
seq: 1, epoch: 36, step: 800, training: 1, loss: 1.40044, testing: 0.842105, t2y: 0.947368, anv: 0.807018, best: 0.894737 
seq: 1, epoch: 37, step: 820, training: 1, loss: 15.2049, testing: 0.842105, t2y: 0.947368, anv: 0.824561, best: 0.894737 
seq: 1, epoch: 38, step: 840, training: 1, loss: 22.2198, testing: 0.894737, t2y: 0.894737, anv: 0.859649, best: 0.894737 
seq: 1, epoch: 39, step: 860, training: 1, loss: 7.41954, testing: 0.894737, t2y: 0.947368, anv: 0.877193, best: 0.894737 
seq: 1, epoch: 40, step: 880, training: 1, loss: 4.44607, testing: 0.947368, t2y: 1, anv: 0.912281, best: 0.912281 
seq: 1, epoch: 40, step: 900, training: 1, loss: 7.40003, testing: 0.894737, t2y: 1, anv: 0.912281, best: 0.912281 
seq: 1, epoch: 41, step: 920, training: 1, loss: 30.2788, testing: 0.842105, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 42, step: 940, training: 1, loss: 0, testing: 0.842105, t2y: 1, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 43, step: 960, training: 1, loss: 5.88311, testing: 0.894737, t2y: 1, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 44, step: 980, training: 1, loss: 24.4051, testing: 0.842105, t2y: 1, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 45, step: 1000, training: 1, loss: 9.90546, testing: 0.894737, t2y: 0.947368, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 46, step: 1020, training: 0.9375, loss: 0.00590851, testing: 0.894737, t2y: 0.947368, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 47, step: 1040, training: 1, loss: 20.2637, testing: 0.894737, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 48, step: 1060, training: 1, loss: 6.03267, testing: 0.894737, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 49, step: 1080, training: 1, loss: 2.09637, testing: 0.894737, t2y: 0.947368, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 50, step: 1100, training: 1, loss: 3.9425, testing: 0.842105, t2y: 0.947368, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 50, step: 1120, training: 1, loss: 10.491, testing: 0.894737, t2y: 0.947368, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 51, step: 1140, training: 1, loss: 0.57108, testing: 0.789474, t2y: 1, anv: 0.842105, best: 0.912281 
seq: 1, epoch: 52, step: 1160, training: 1, loss: 4.61199, testing: 0.894737, t2y: 1, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 53, step: 1180, training: 1, loss: 6.25928, testing: 0.894737, t2y: 1, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 54, step: 1200, training: 1, loss: 2.68843, testing: 0.894737, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 55, step: 1220, training: 1, loss: 8.77584, testing: 0.894737, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 56, step: 1240, training: 1, loss: 7.08932, testing: 0.894737, t2y: 1, anv: 0.894737, best: 0.912281 
seq: 1, epoch: 57, step: 1260, training: 1, loss: 15.7482, testing: 0.842105, t2y: 0.947368, anv: 0.877193, best: 0.912281 
seq: 1, epoch: 58, step: 1280, training: 1, loss: 1.75538, testing: 0.842105, t2y: 0.947368, anv: 0.859649, best: 0.912281 
seq: 1, epoch: 59, step: 1300, training: 1, loss: 3.21567, testing: 0.842105, t2y: 0.947368, anv: 0.842105, best: 0.912281 
seq: 1, epoch: 60, step: 1320, training: 1, loss: 15.4187, testing: 0.894737, t2y: 0.947368, anv: 0.859649, best: 0.912281 
 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.5, loss: 5530.2, testing: 0.6, t2y: 0.666667, anv: 0.2, best: 0.2 
seq: 2, epoch: 0, step: 20, training: 0.75, loss: 1730.33, testing: 0.6, t2y: 0.733333, anv: 0.4, best: 0.4 
seq: 2, epoch: 1, step: 40, training: 0.625, loss: 1000.11, testing: 0.6, t2y: 0.666667, anv: 0.6, best: 0.6 
seq: 2, epoch: 2, step: 60, training: 0.8125, loss: 60.0352, testing: 0.6, t2y: 0.666667, anv: 0.6, best: 0.6 
seq: 2, epoch: 3, step: 80, training: 0.6875, loss: 436.179, testing: 0.6, t2y: 0.666667, anv: 0.6, best: 0.6 
seq: 2, epoch: 4, step: 100, training: 0.75, loss: 238.291, testing: 0.6, t2y: 0.8, anv: 0.6, best: 0.6 
seq: 2, epoch: 5, step: 120, training: 0.8125, loss: 330.079, testing: 0.666667, t2y: 0.8, anv: 0.622222, best: 0.622222 
seq: 2, epoch: 6, step: 140, training: 0.875, loss: 172.507, testing: 0.666667, t2y: 0.8, anv: 0.644444, best: 0.644444 
seq: 2, epoch: 6, step: 160, training: 0.8125, loss: 161.943, testing: 0.733333, t2y: 0.8, anv: 0.688889, best: 0.688889 
seq: 2, epoch: 7, step: 180, training: 0.875, loss: 131.006, testing: 0.8, t2y: 0.8, anv: 0.733333, best: 0.733333 
seq: 2, epoch: 8, step: 200, training: 0.8125, loss: 79.2561, testing: 0.666667, t2y: 0.866667, anv: 0.733333, best: 0.733333 
seq: 2, epoch: 9, step: 220, training: 0.875, loss: 69.7233, testing: 0.733333, t2y: 1, anv: 0.733333, best: 0.733333 
seq: 2, epoch: 10, step: 240, training: 0.9375, loss: 29.7837, testing: 0.733333, t2y: 0.866667, anv: 0.711111, best: 0.733333 
seq: 2, epoch: 11, step: 260, training: 0.625, loss: 127.995, testing: 0.733333, t2y: 0.866667, anv: 0.733333, best: 0.733333 
seq: 2, epoch: 12, step: 280, training: 0.875, loss: 59.5562, testing: 0.8, t2y: 0.933333, anv: 0.755556, best: 0.755556 
seq: 2, epoch: 13, step: 300, training: 0.75, loss: 122.625, testing: 0.8, t2y: 0.8, anv: 0.777778, best: 0.777778 
seq: 2, epoch: 13, step: 320, training: 0.875, loss: 59.131, testing: 0.8, t2y: 0.933333, anv: 0.8, best: 0.8 
seq: 2, epoch: 14, step: 340, training: 1, loss: 36.4812, testing: 0.8, t2y: 0.933333, anv: 0.8, best: 0.8 
seq: 2, epoch: 15, step: 360, training: 0.9375, loss: 32.6136, testing: 0.8, t2y: 0.866667, anv: 0.8, best: 0.8 
seq: 2, epoch: 16, step: 380, training: 1, loss: 4.6743, testing: 0.8, t2y: 0.866667, anv: 0.8, best: 0.8 
seq: 2, epoch: 17, step: 400, training: 1, loss: 9.99654, testing: 0.866667, t2y: 0.866667, anv: 0.822222, best: 0.822222 
seq: 2, epoch: 18, step: 420, training: 0.8125, loss: 52.6909, testing: 0.866667, t2y: 0.933333, anv: 0.844444, best: 0.844444 
seq: 2, epoch: 19, step: 440, training: 0.9375, loss: 45.5013, testing: 0.866667, t2y: 0.933333, anv: 0.866667, best: 0.866667 
seq: 2, epoch: 20, step: 460, training: 0.9375, loss: 34.1018, testing: 0.8, t2y: 1, anv: 0.844444, best: 0.866667 
seq: 2, epoch: 20, step: 480, training: 1, loss: 33.2469, testing: 0.733333, t2y: 0.933333, anv: 0.8, best: 0.866667 
seq: 2, epoch: 21, step: 500, training: 0.9375, loss: 0.288808, testing: 0.8, t2y: 0.866667, anv: 0.777778, best: 0.866667 
seq: 2, epoch: 22, step: 520, training: 1, loss: 17.5154, testing: 0.8, t2y: 0.866667, anv: 0.777778, best: 0.866667 
seq: 2, epoch: 23, step: 540, training: 0.875, loss: 0.78859, testing: 0.733333, t2y: 0.933333, anv: 0.777778, best: 0.866667 
seq: 2, epoch: 24, step: 560, training: 1, loss: 20.9975, testing: 0.866667, t2y: 1, anv: 0.8, best: 0.866667 
seq: 2, epoch: 25, step: 580, training: 0.875, loss: 29.9372, testing: 0.8, t2y: 1, anv: 0.8, best: 0.866667 
seq: 2, epoch: 26, step: 600, training: 1, loss: 21.6704, testing: 0.733333, t2y: 0.933333, anv: 0.8, best: 0.866667 
seq: 2, epoch: 26, step: 620, training: 0.9375, loss: 2.89988, testing: 0.733333, t2y: 1, anv: 0.755556, best: 0.866667 
seq: 2, epoch: 27, step: 640, training: 1, loss: 8.69471, testing: 0.733333, t2y: 1, anv: 0.733333, best: 0.866667 
