Mon May  8 20:00:49 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 8.17528e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.1875, loss: 3.83406e+10, testing: 0.166667, t2y: 0.166667, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.3125, loss: 5.39686e+09, testing: 0.333333, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 3, step: 60, training: 0.5, loss: 5.02205e+08, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 4, step: 80, training: 0.5625, loss: 1.18207e+08, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
epoch: 5, step: 100, training: 0.6875, loss: 3.73093e+07, testing: 0.5, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 6, step: 120, training: 0.75, loss: 3.44979e+07, testing: 0.333333, t2y: 0.5, anv: 0.388889, best: 0.388889 
epoch: 7, step: 140, training: 0.75, loss: 7.5304e+07, testing: 0.333333, t2y: 0.5, anv: 0.388889, best: 0.388889 
epoch: 8, step: 160, training: 0.9375, loss: 9.46952e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 9, step: 180, training: 0.625, loss: 2.42977e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 10, step: 200, training: 0.625, loss: 2.0351e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 11, step: 220, training: 0.875, loss: 1.45313e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 12, step: 240, training: 0.75, loss: 5.44295e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 13, step: 260, training: 0.5625, loss: 328.809, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 14, step: 280, training: 0.75, loss: 100.617, testing: 0.166667, t2y: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 15, step: 300, training: 0.625, loss: 75107, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.388889 
epoch: 16, step: 320, training: 0.5625, loss: 4.29734e+06, testing: 0.333333, t2y: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 17, step: 340, training: 0.4375, loss: 5.3533e+06, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 18, step: 360, training: 0.5, loss: 272.886, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 19, step: 380, training: 0.625, loss: 1.99831e+06, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 20, step: 400, training: 0.6875, loss: 2.13718e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 21, step: 420, training: 0.625, loss: 1.91501e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 22, step: 440, training: 0.625, loss: 4.47974e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 23, step: 460, training: 0.6875, loss: 155.188, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 24, step: 480, training: 0.5, loss: 228.049, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 25, step: 500, training: 0.6875, loss: 1.95186e+06, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 26, step: 520, training: 0.4375, loss: 260.353, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 27, step: 540, training: 0.5, loss: 186.405, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
