Thu May 11 23:34:39 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.3125, loss: 15975.3, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 1, epoch: 1, step: 20, training: 0.125, loss: 5047, testing: 0.166667, t2y: 0.666667, anv: 0.111111, best: 0.111111 
seq: 1, epoch: 2, step: 40, training: 0.375, loss: 3787.19, testing: 0.333333, t2y: 0.333333, anv: 0.222222, best: 0.222222 
seq: 1, epoch: 3, step: 60, training: 0.25, loss: 2112.56, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
seq: 1, epoch: 4, step: 80, training: 0.4375, loss: 1489.57, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
seq: 1, epoch: 5, step: 100, training: 0.6875, loss: 1148.15, testing: 0.666667, t2y: 0.666667, anv: 0.444444, best: 0.444444 
seq: 1, epoch: 6, step: 120, training: 0.6875, loss: 665.069, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.5 
seq: 1, epoch: 7, step: 140, training: 0.5625, loss: 696.235, testing: 0.5, t2y: 0.5, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 8, step: 160, training: 0.8125, loss: 417.464, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 9, step: 180, training: 0.875, loss: 240.951, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 10, step: 200, training: 0.8125, loss: 325.286, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 11, step: 220, training: 0.5625, loss: 383.768, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 12, step: 240, training: 0.8125, loss: 158.832, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 13, step: 260, training: 0.8125, loss: 324.306, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 14, step: 280, training: 0.875, loss: 122.444, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 15, step: 300, training: 0.8125, loss: 72.7366, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
seq: 1, epoch: 16, step: 320, training: 0.8125, loss: 208.174, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.611111 
seq: 1, epoch: 17, step: 340, training: 0.9375, loss: 225.136, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.611111 
seq: 1, epoch: 18, step: 360, training: 0.75, loss: 299.547, testing: 0.5, t2y: 1, anv: 0.611111, best: 0.611111 
seq: 1, epoch: 19, step: 380, training: 0.9375, loss: 118.9, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.611111 
seq: 1, epoch: 20, step: 400, training: 0.9375, loss: 118.346, testing: 0.5, t2y: 1, anv: 0.5, best: 0.611111 
seq: 1, epoch: 21, step: 420, training: 1, loss: 14.4493, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.611111 
seq: 1, epoch: 22, step: 440, training: 0.875, loss: 53.7272, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.611111 
seq: 1, epoch: 23, step: 460, training: 0.9375, loss: 118.499, testing: 0.5, t2y: 1, anv: 0.5, best: 0.611111 
seq: 1, epoch: 24, step: 480, training: 1, loss: 83.1446, testing: 0.5, t2y: 1, anv: 0.5, best: 0.611111 
seq: 1, epoch: 25, step: 500, training: 1, loss: 83.9382, testing: 0.5, t2y: 1, anv: 0.5, best: 0.611111 
seq: 1, epoch: 26, step: 520, training: 0.9375, loss: 81.6685, testing: 0.5, t2y: 1, anv: 0.5, best: 0.611111 
