Mon May 22 16:59:58 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.375, loss: 4975.19, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 1, epoch: 0, step: 40, training: 0.25, loss: 1232.43, testing: 0.166667, t2y: 0.5, anv: 0.111111, best: 0.111111 
seq: 1, epoch: 1, step: 80, training: 0.1875, loss: 584.941, testing: 0.333333, t2y: 0.666667, anv: 0.222222, best: 0.222222 
seq: 1, epoch: 1, step: 120, training: 0.25, loss: 364.678, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
seq: 1, epoch: 2, step: 160, training: 0.75, loss: 237.79, testing: 0.333333, t2y: 1, anv: 0.333333, best: 0.333333 
seq: 1, epoch: 2, step: 200, training: 0.625, loss: 158.923, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.388889 
seq: 1, epoch: 3, step: 240, training: 0.625, loss: 84.5915, testing: 0.333333, t2y: 0.666667, anv: 0.388889, best: 0.388889 
seq: 1, epoch: 3, step: 280, training: 1, loss: 46.588, testing: 1, t2y: 1, anv: 0.611111, best: 0.611111 
seq: 1, epoch: 4, step: 320, training: 0.625, loss: 34.9181, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 1, epoch: 4, step: 360, training: 0.8125, loss: 21.7941, testing: 0.833333, t2y: 0.833333, anv: 0.888889, best: 0.888889 
seq: 1, epoch: 5, step: 400, training: 0.9375, loss: 24.4979, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.888889 
seq: 1, epoch: 5, step: 440, training: 0.9375, loss: 26.7918, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.888889 
seq: 1, epoch: 6, step: 480, training: 0.9375, loss: 13.3645, testing: 1, t2y: 1, anv: 0.833333, best: 0.888889 
seq: 1, epoch: 6, step: 520, training: 1, loss: 20.541, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
seq: 1, epoch: 7, step: 560, training: 0.9375, loss: 10.64, testing: 0.833333, t2y: 1, anv: 0.944444, best: 0.944444 
seq: 1, epoch: 7, step: 600, training: 0.9375, loss: 7.99039, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
seq: 1, epoch: 8, step: 640, training: 0.875, loss: 12.5641, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 8, step: 680, training: 0.875, loss: 11.6643, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 9, step: 720, training: 0.75, loss: 6.75698, testing: 1, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 9, step: 760, training: 0.9375, loss: 18.0772, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 10, step: 800, training: 1, loss: 1.90044, testing: 0.666667, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 10, step: 840, training: 1, loss: 5.80912, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 11, step: 880, training: 1, loss: 11.7177, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 11, step: 920, training: 1, loss: 3.86095, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 12, step: 960, training: 1, loss: 2.11253, testing: 1, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 12, step: 1000, training: 1, loss: 4.68118, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 13, step: 1040, training: 1, loss: 9.27265, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
seq: 1, epoch: 13, step: 1080, training: 1, loss: 4.12087, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 14, step: 1120, training: 1, loss: 7.73934, testing: 0.666667, t2y: 1, anv: 0.722222, best: 0.944444 
seq: 1, epoch: 14, step: 1160, training: 1, loss: 8.25953, testing: 0.833333, t2y: 1, anv: 0.722222, best: 0.944444 
seq: 1, epoch: 15, step: 1200, training: 1, loss: 0.437025, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 15, step: 1240, training: 1, loss: 2.73961, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 16, step: 1280, training: 1, loss: 3.20019, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 16, step: 1320, training: 1, loss: 6.93851, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 17, step: 1360, training: 1, loss: 4.49012, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 17, step: 1400, training: 1, loss: 1.48308, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 18, step: 1440, training: 1, loss: 6.11104, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.944444 
seq: 1, epoch: 18, step: 1480, training: 1, loss: 1.81345, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 19, step: 1520, training: 0.9375, loss: 4.28798, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 19, step: 1560, training: 1, loss: 4.91795, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
seq: 1, epoch: 20, step: 1600, training: 0.9375, loss: 6.47084, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.3125, loss: 6551.47, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
seq: 2, epoch: 0, step: 40, training: 0.375, loss: 1361.82, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
seq: 2, epoch: 1, step: 80, training: 0.5625, loss: 553.572, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
seq: 2, epoch: 1, step: 120, training: 0.875, loss: 216.833, testing: 0.5, t2y: 1, anv: 0.333333, best: 0.333333 
seq: 2, epoch: 2, step: 160, training: 0.875, loss: 91.8569, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
seq: 2, epoch: 2, step: 200, training: 0.6875, loss: 127.608, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.555556 
seq: 2, epoch: 3, step: 240, training: 0.75, loss: 167.874, testing: 0.833333, t2y: 1, anv: 0.666667, best: 0.666667 
seq: 2, epoch: 3, step: 280, training: 0.9375, loss: 49.6399, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.722222 
seq: 2, epoch: 4, step: 320, training: 0.9375, loss: 75.1228, testing: 0.5, t2y: 1, anv: 0.666667, best: 0.722222 
seq: 2, epoch: 4, step: 360, training: 0.875, loss: 47.1862, testing: 1, t2y: 1, anv: 0.722222, best: 0.722222 
seq: 2, epoch: 5, step: 400, training: 0.9375, loss: 62.3891, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.777778 
seq: 2, epoch: 5, step: 440, training: 0.9375, loss: 65.6754, testing: 0.666667, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 6, step: 480, training: 1, loss: 14.0102, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 6, step: 520, training: 1, loss: 14.3932, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 7, step: 560, training: 0.9375, loss: 12.286, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 7, step: 600, training: 1, loss: 49.2042, testing: 0.5, t2y: 0.666667, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 8, step: 640, training: 1, loss: 24.5786, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 8, step: 680, training: 1, loss: 1.46574, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 9, step: 720, training: 1, loss: 9.59641, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 9, step: 760, training: 1, loss: 11.6733, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 10, step: 800, training: 1, loss: 15.6013, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 10, step: 840, training: 1, loss: 8.80925, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 11, step: 880, training: 1, loss: 0.281376, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 11, step: 920, training: 1, loss: 16.5394, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 12, step: 960, training: 1, loss: 8.3671, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 12, step: 1000, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 13, step: 1040, training: 1, loss: 6.15788, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 13, step: 1080, training: 1, loss: 20.4871, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 14, step: 1120, training: 1, loss: 5.66432, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 14, step: 1160, training: 1, loss: 2.96105, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 15, step: 1200, training: 1, loss: 9.50239, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 15, step: 1240, training: 1, loss: 4.89775, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 16, step: 1280, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.833333 
seq: 2, epoch: 16, step: 1320, training: 1, loss: 0.440479, testing: 0.666667, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 17, step: 1360, training: 1, loss: 1.92686, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 17, step: 1400, training: 1, loss: 11.77, testing: 0.666667, t2y: 0.833333, anv: 0.666667, best: 0.833333 
seq: 2, epoch: 18, step: 1440, training: 1, loss: 1.05891, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 18, step: 1480, training: 1, loss: 3.7184, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 19, step: 1520, training: 1, loss: 0, testing: 0.666667, t2y: 0.833333, anv: 0.777778, best: 0.833333 
seq: 2, epoch: 19, step: 1560, training: 1, loss: 6.34797, testing: 0.666667, t2y: 0.833333, anv: 0.722222, best: 0.833333 
seq: 2, epoch: 20, step: 1600, training: 1, loss: 0.995634, testing: 0.833333, t2y: 0.833333, anv: 0.722222, best: 0.833333 
 
****************************************
current sequence is 3
****************************************
seq: 3, epoch: 0, step: 0, training: 0.25, loss: 3784.28, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
