Sat Jun 10 17:54:57 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.3125, loss_tr: 1.58936, loss_t: 1.91991, testing: 0.333333, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.625, loss_tr: 1.47475, loss_t: 1.72886, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 1.35911, loss_t: 1.6473, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 30, training: 0.75, loss_tr: 1.20237, loss_t: 1.46599, testing: 0.444444, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.5, loss_tr: 1.17986, loss_t: 1.35626, testing: 0.444444, t2y: 0.5
seq1, epoch0, step: 50, training: 0.6875, loss_tr: 1.06864, loss_t: 1.05395, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.625, loss_tr: 0.984301, loss_t: 0.846074, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.875, loss_tr: 0.749202, loss_t: 0.70908, testing: 0.777778, t2y: 1
seq1, epoch1, step: 80, training: 0.9375, loss_tr: 0.599011, loss_t: 0.651262, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 0.46895, loss_t: 0.588033, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.75, loss_tr: 0.53612, loss_t: 0.5142, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.49956, loss_t: 0.427125, testing: 0.833333, t2y: 1
seq1, epoch1, step: 120, training: 0.875, loss_tr: 0.456931, loss_t: 0.348187, testing: 0.888889, t2y: 1
seq1, epoch1, step: 130, training: 0.8125, loss_tr: 0.346739, loss_t: 0.33762, testing: 0.888889, t2y: 0.833333
seq1, epoch1, step: 140, training: 0.9375, loss_tr: 0.318304, loss_t: 0.285624, testing: 0.944444, t2y: 1
seq1, epoch1, step: 150, training: 0.8125, loss_tr: 0.245574, loss_t: 0.289705, testing: 0.888889, t2y: 0.833333
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.175611, loss_t: 0.237438, testing: 0.944444, t2y: 1
seq1, epoch2, step: 170, training: 1, loss_tr: 0.131741, loss_t: 0.27124, testing: 0.888889, t2y: 0.833333
