Thu May 18 17:14:32 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.6875, loss: 8812.32, testing: 0.684211, t2y: 0.736842, anv: 0.22807, best: 0.22807 
seq: 1, epoch: 0, step: 20, training: 0.6875, loss: 5106.85, testing: 0.684211, t2y: 0.736842, anv: 0.45614, best: 0.45614 
seq: 1, epoch: 0, step: 40, training: 0.6875, loss: 3708.99, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 0, step: 60, training: 0.75, loss: 2539.57, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 80, training: 0.8125, loss: 576.192, testing: 0.684211, t2y: 0.736842, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 100, training: 0.75, loss: 764.335, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 1, step: 120, training: 0.625, loss: 804.173, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 140, training: 0.875, loss: 281.054, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 160, training: 0.625, loss: 520.033, testing: 0.684211, t2y: 0.789474, anv: 0.684211, best: 0.684211 
seq: 1, epoch: 2, step: 180, training: 0.75, loss: 668.838, testing: 0.736842, t2y: 0.842105, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 2, step: 200, training: 0.6875, loss: 251.963, testing: 0.684211, t2y: 0.842105, anv: 0.701754, best: 0.701754 
seq: 1, epoch: 3, step: 220, training: 0.625, loss: 478.122, testing: 0.736842, t2y: 0.789474, anv: 0.719298, best: 0.719298 
seq: 1, epoch: 3, step: 240, training: 0.875, loss: 400.421, testing: 0.789474, t2y: 0.842105, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 3, step: 260, training: 0.75, loss: 228.331, testing: 0.684211, t2y: 0.789474, anv: 0.736842, best: 0.736842 
seq: 1, epoch: 4, step: 280, training: 1, loss: 214.32, testing: 0.684211, t2y: 0.789474, anv: 0.719298, best: 0.736842 
seq: 1, epoch: 4, step: 300, training: 0.9375, loss: 120.69, testing: 0.736842, t2y: 0.894737, anv: 0.701754, best: 0.736842 
seq: 1, epoch: 4, step: 320, training: 0.8125, loss: 184.07, testing: 0.736842, t2y: 0.789474, anv: 0.719298, best: 0.736842 
