Mon May  8 12:17:10 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.375, loss: 1.61899e+11, testing: 0.166667, t2y: 0.5, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.6875, loss: 1.76964e+10, testing: 0.333333, t2y: 0.5, anv: 0.166667, best: 0.166667 
epoch: 2, step: 40, training: 0.75, loss: 8.95521e+08, testing: 0.666667, t2y: 0.666667, anv: 0.388889, best: 0.388889 
epoch: 3, step: 60, training: 0.5625, loss: 2.10502e+09, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 4, step: 80, training: 0.4375, loss: 1.35085e+09, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 5, step: 100, training: 0.4375, loss: 6.10465e+08, testing: 0.333333, t2y: 0.666667, anv: 0.444444, best: 0.555556 
epoch: 6, step: 120, training: 0.5, loss: 5.00272e+08, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.555556 
epoch: 7, step: 140, training: 0.75, loss: 8.89313e+07, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.555556 
epoch: 8, step: 160, training: 0.625, loss: 6.34695e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 9, step: 180, training: 0.6875, loss: 8.13416e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 10, step: 200, training: 0.5625, loss: 8.12297e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 11, step: 220, training: 0.875, loss: 3.07355e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 12, step: 240, training: 0.6875, loss: 5.23502e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 13, step: 260, training: 0.4375, loss: 5.73925e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 14, step: 280, training: 0.625, loss: 2.11931e+07, testing: 0.5, t2y: 1, anv: 0.5, best: 0.555556 
