Sun Jun 11 09:05:05 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.3125, loss_tr: 1.67705, loss_t: 2.01383, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.4375, loss_tr: 1.62666, loss_t: 1.93277, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.5625, loss_tr: 1.4481, loss_t: 1.68921, testing: 0.222222, t2y: 0.833333
seq1, epoch0, step: 30, training: 0.5, loss_tr: 1.31417, loss_t: 1.46763, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 40, training: 0.625, loss_tr: 1.12773, loss_t: 1.27304, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.625, loss_tr: 1.04266, loss_t: 1.2207, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 60, training: 0.6875, loss_tr: 0.870398, loss_t: 1.08032, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 70, training: 0.75, loss_tr: 0.792252, loss_t: 0.98848, testing: 0.333333, t2y: 0.5
seq1, epoch1, step: 80, training: 0.8125, loss_tr: 0.673322, loss_t: 0.890001, testing: 0.444444, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.8125, loss_tr: 0.612447, loss_t: 0.78769, testing: 0.555556, t2y: 1
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 0.498447, loss_t: 0.707232, testing: 0.555556, t2y: 0.833333
seq1, epoch1, step: 110, training: 1, loss_tr: 0.456991, loss_t: 0.576908, testing: 0.666667, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 0.410593, loss_t: 0.523024, testing: 0.722222, t2y: 1
seq1, epoch1, step: 130, training: 1, loss_tr: 0.355818, loss_t: 0.400274, testing: 0.888889, t2y: 1
seq1, epoch1, step: 140, training: 0.875, loss_tr: 0.312448, loss_t: 0.368997, testing: 0.888889, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 0.237487, loss_t: 0.433985, testing: 0.777778, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.248559, loss_t: 0.455024, testing: 0.722222, t2y: 1
seq1, epoch2, step: 170, training: 0.875, loss_tr: 0.252967, loss_t: 0.515573, testing: 0.666667, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 0.226721, loss_t: 0.386216, testing: 0.833333, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.175067, loss_t: 0.343296, testing: 0.833333, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 0.111518, loss_t: 0.220475, testing: 0.944444, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 0.0967295, loss_t: 0.17499, testing: 0.944444, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.086792, loss_t: 0.153342, testing: 0.944444, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 0.0784895, loss_t: 0.142291, testing: 0.944444, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.0565537, loss_t: 0.131425, testing: 0.944444, t2y: 1
seq1, epoch3, step: 250, training: 1, loss_tr: 0.0619937, loss_t: 0.0933401, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.0537849, loss_t: 0.0670918, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 0.0519839, loss_t: 0.0487814, testing: 1, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 0.0412591, loss_t: 0.0405364, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.0348214, loss_t: 0.0343849, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 0.0333778, loss_t: 0.0395934, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 0.0219929, loss_t: 0.0425005, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 0.0186274, loss_t: 0.0714462, testing: 0.944444, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 0.0210163, loss_t: 0.0639119, testing: 0.944444, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 0.0265054, loss_t: 0.0653831, testing: 0.944444, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 0.0277162, loss_t: 0.0378668, testing: 1, t2y: 1
seq1, epoch4, step: 360, training: 1, loss_tr: 0.0363467, loss_t: 0.0379859, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 0.0258705, loss_t: 0.0526388, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 1, loss_tr: 0.0210542, loss_t: 0.0500413, testing: 1, t2y: 1
seq1, epoch4, step: 390, training: 1, loss_tr: 0.00721674, loss_t: 0.0470643, testing: 1, t2y: 1
seq1, epoch5, step: 400, training: 1, loss_tr: 0.00590419, loss_t: 0.0215757, testing: 1, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 0.00552655, loss_t: 0.0290258, testing: 0.944444, t2y: 1
seq1, epoch5, step: 420, training: 1, loss_tr: 0.00505325, loss_t: 0.0248065, testing: 0.944444, t2y: 1
seq1, epoch5, step: 430, training: 1, loss_tr: 0.00483387, loss_t: 0.06094, testing: 0.888889, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 0.00407455, loss_t: 0.0490162, testing: 0.944444, t2y: 1
seq1, epoch5, step: 450, training: 0.9375, loss_tr: 0.00427564, loss_t: 0.0605883, testing: 0.888889, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 0.00408563, loss_t: 0.0234102, testing: 0.944444, t2y: 1
seq1, epoch5, step: 470, training: 1, loss_tr: 0.00383598, loss_t: 0.0228247, testing: 0.944444, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 0.0108829, loss_t: 0.0118587, testing: 1, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 0.0112783, loss_t: 0.0178004, testing: 1, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 0.0106594, loss_t: 0.0205022, testing: 1, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 0.00286602, loss_t: 0.0241657, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.375, loss_tr: 1.75385, loss_t: 2.16096, testing: 0.166667, t2y: 0.333333
seq2, epoch0, step: 10, training: 0.375, loss_tr: 1.81311, loss_t: 2.03631, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 20, training: 0.3125, loss_tr: 1.78905, loss_t: 1.84445, testing: 0.277778, t2y: 0.5
seq2, epoch0, step: 30, training: 0.6875, loss_tr: 1.6369, loss_t: 1.50657, testing: 0.444444, t2y: 0.833333
seq2, epoch0, step: 40, training: 0.5625, loss_tr: 1.30342, loss_t: 1.32109, testing: 0.555556, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.6875, loss_tr: 1.07462, loss_t: 1.16316, testing: 0.611111, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.6875, loss_tr: 0.944993, loss_t: 1.1576, testing: 0.611111, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.6875, loss_tr: 0.884833, loss_t: 1.09727, testing: 0.611111, t2y: 0.666667
