Thu Jun  8 10:52:06 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.25, loss_tr: 7256.88, loss_t: 7556.21, testing: 0.166667, t2y: 0.333333
seq: 1, epoch: 0, step: 40, training: 0.5, loss_tr: 1088.31, loss_t: 1046.31, testing: 0.333333, t2y: 0.666667
seq: 1, epoch: 1, step: 80, training: 0.8125, loss_tr: 398.532, loss_t: 200.645, testing: 0.5, t2y: 0.666667
seq: 1, epoch: 1, step: 120, training: 0.625, loss_tr: 503.659, loss_t: 514.125, testing: 0.5, t2y: 0.833333
seq: 1, epoch: 2, step: 160, training: 0.5625, loss_tr: 288.432, loss_t: 332.421, testing: 0.5, t2y: 0.833333
seq: 1, epoch: 2, step: 200, training: 1, loss_tr: 368.66, loss_t: 14.4294, testing: 0.833333, t2y: 0.833333
seq: 1, epoch: 3, step: 240, training: 0.9375, loss_tr: 465.263, loss_t: 31.9814, testing: 0.833333, t2y: 1
seq: 1, epoch: 3, step: 280, training: 0.75, loss_tr: 173.701, loss_t: 93.0291, testing: 0.666667, t2y: 0.833333
seq: 1, epoch: 4, step: 320, training: 1, loss_tr: 49.5758, loss_t: 0, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq: 2, epoch: 0, step: 0, training: 0.3125, loss_tr: 5617.77, loss_t: 3516.19, testing: 0.166667, t2y: 0.333333
seq: 2, epoch: 0, step: 40, training: 0.375, loss_tr: 2678.74, loss_t: 825.827, testing: 0.5, t2y: 0.5
seq: 2, epoch: 1, step: 80, training: 0.5625, loss_tr: 718.656, loss_t: 282.717, testing: 0.666667, t2y: 0.666667
seq: 2, epoch: 1, step: 120, training: 1, loss_tr: 288.832, loss_t: 193.359, testing: 0.5, t2y: 0.833333
seq: 2, epoch: 2, step: 160, training: 0.75, loss_tr: 429.52, loss_t: 21.4666, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 2, step: 200, training: 0.75, loss_tr: 382.477, loss_t: 39.5104, testing: 0.833333, t2y: 1
seq: 2, epoch: 3, step: 240, training: 1, loss_tr: 143.873, loss_t: 69.3816, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 3, step: 280, training: 0.9375, loss_tr: 132.807, loss_t: 42.317, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 4, step: 320, training: 0.875, loss_tr: 86.0658, loss_t: 77.9412, testing: 0.5, t2y: 0.666667
seq: 2, epoch: 4, step: 360, training: 1, loss_tr: 18.542, loss_t: 86.7256, testing: 0.666667, t2y: 0.833333
seq: 2, epoch: 5, step: 400, training: 1, loss_tr: 41.4656, loss_t: 57.7871, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 5, step: 440, training: 1, loss_tr: 66.8962, loss_t: 9.2639, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 6, step: 480, training: 0.9375, loss_tr: 10.0022, loss_t: 58.1519, testing: 0.833333, t2y: 1
seq: 2, epoch: 6, step: 520, training: 1, loss_tr: 36.6236, loss_t: 8.55567, testing: 0.833333, t2y: 1
seq: 2, epoch: 7, step: 560, training: 1, loss_tr: 41.9583, loss_t: 51.9891, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 7, step: 600, training: 1, loss_tr: 24.8101, loss_t: 69.4378, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 8, step: 640, training: 1, loss_tr: 59.8086, loss_t: 10.9167, testing: 0.833333, t2y: 1
seq: 2, epoch: 8, step: 680, training: 1, loss_tr: 27.7585, loss_t: 20.0742, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 9, step: 720, training: 1, loss_tr: 1.66989, loss_t: 23.3525, testing: 0.833333, t2y: 1
seq: 2, epoch: 9, step: 760, training: 1, loss_tr: 12.9951, loss_t: 16.3592, testing: 0.833333, t2y: 1
seq: 2, epoch: 10, step: 800, training: 1, loss_tr: 9.54974, loss_t: 20.8713, testing: 0.833333, t2y: 1
seq: 2, epoch: 10, step: 840, training: 1, loss_tr: 48.1663, loss_t: 51.9808, testing: 0.833333, t2y: 1
seq: 2, epoch: 11, step: 880, training: 1, loss_tr: 0, loss_t: 21.2772, testing: 0.833333, t2y: 1
seq: 2, epoch: 11, step: 920, training: 1, loss_tr: 12.6422, loss_t: 27.596, testing: 0.833333, t2y: 1
seq: 2, epoch: 12, step: 960, training: 1, loss_tr: 3.55115, loss_t: 29.4302, testing: 0.833333, t2y: 1
seq: 2, epoch: 12, step: 1000, training: 1, loss_tr: 12.6702, loss_t: 24.1266, testing: 0.833333, t2y: 1
seq: 2, epoch: 13, step: 1040, training: 1, loss_tr: 16.9475, loss_t: 33.031, testing: 0.833333, t2y: 1
seq: 2, epoch: 13, step: 1080, training: 1, loss_tr: 0, loss_t: 33.5033, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 14, step: 1120, training: 1, loss_tr: 0, loss_t: 19.1755, testing: 0.833333, t2y: 1
seq: 2, epoch: 14, step: 1160, training: 1, loss_tr: 0.347126, loss_t: 17.3381, testing: 0.833333, t2y: 1
seq: 2, epoch: 15, step: 1200, training: 1, loss_tr: 0, loss_t: 35.9311, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 15, step: 1240, training: 1, loss_tr: 0, loss_t: 41.109, testing: 0.833333, t2y: 0.833333
seq: 2, epoch: 16, step: 1280, training: 1, loss_tr: 0, loss_t: 24.8314, testing: 0.833333, t2y: 1
seq: 2, epoch: 16, step: 1320, training: 1, loss_tr: 0, loss_t: 21.6486, testing: 0.833333, t2y: 1
seq: 2, epoch: 17, step: 1360, training: 1, loss_tr: 6.51804, loss_t: 20.2164, testing: 0.833333, t2y: 1
seq: 2, epoch: 17, step: 1400, training: 1, loss_tr: 44.6684, loss_t: 13.6493, testing: 0.833333, t2y: 1
seq: 2, epoch: 18, step: 1440, training: 1, loss_tr: 2.19669, loss_t: 12.3541, testing: 0.833333, t2y: 1
seq: 2, epoch: 18, step: 1480, training: 1, loss_tr: 0, loss_t: 5.67459, testing: 0.833333, t2y: 1
seq: 2, epoch: 19, step: 1520, training: 1, loss_tr: 3.41027, loss_t: 5.5464, testing: 0.833333, t2y: 1
 
****************************************
current sequence is 3
****************************************
