Sat May  6 08:25:57 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
epoch: 0, step: 0, training: 0.1875, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 0, step: 20, training: 0.4375, testing: 0.333333, anv: 0.166667, best: 0.166667 
epoch: 1, step: 40, training: 0.5, testing: 0.5, anv: 0.333333, best: 0.333333 
epoch: 1, step: 60, training: 0.75, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 2, step: 80, training: 0.75, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 2, step: 100, training: 0.75, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 3, step: 120, training: 0.625, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 3, step: 140, training: 0.6875, testing: 0.666667, anv: 0.611111, best: 0.611111 
epoch: 4, step: 160, training: 0.8125, testing: 0.833333, anv: 0.722222, best: 0.722222 
epoch: 4, step: 180, training: 0.6875, testing: 0.666667, anv: 0.722222, best: 0.722222 
epoch: 5, step: 200, training: 0.875, testing: 0.666667, anv: 0.722222, best: 0.722222 
epoch: 5, step: 220, training: 0.9375, testing: 0.666667, anv: 0.666667, best: 0.722222 
epoch: 6, step: 240, training: 1, testing: 0.666667, anv: 0.666667, best: 0.722222 
epoch: 6, step: 260, training: 1, testing: 0.833333, anv: 0.722222, best: 0.722222 
epoch: 7, step: 280, training: 0.875, testing: 0.833333, anv: 0.777778, best: 0.777778 
epoch: 7, step: 300, training: 1, testing: 1, anv: 0.888889, best: 0.888889 
epoch: 8, step: 320, training: 1, testing: 0.833333, anv: 0.888889, best: 0.888889 
epoch: 8, step: 340, training: 0.9375, testing: 1, anv: 0.944444, best: 0.944444 
epoch: 9, step: 360, training: 0.9375, testing: 0.666667, anv: 0.833333, best: 0.944444 
epoch: 9, step: 380, training: 0.9375, testing: 0.666667, anv: 0.777778, best: 0.944444 
epoch: 10, step: 400, training: 0.875, testing: 0.833333, anv: 0.722222, best: 0.944444 
epoch: 10, step: 420, training: 0.875, testing: 0.666667, anv: 0.722222, best: 0.944444 
epoch: 11, step: 440, training: 0.9375, testing: 0.666667, anv: 0.722222, best: 0.944444 
epoch: 11, step: 460, training: 1, testing: 0.833333, anv: 0.722222, best: 0.944444 
epoch: 12, step: 480, training: 1, testing: 0.833333, anv: 0.777778, best: 0.944444 
epoch: 12, step: 500, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 13, step: 520, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 13, step: 540, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 14, step: 560, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 14, step: 580, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 15, step: 600, training: 1, testing: 0.666667, anv: 0.777778, best: 0.944444 
epoch: 15, step: 620, training: 1, testing: 0.666667, anv: 0.722222, best: 0.944444 
epoch: 16, step: 640, training: 1, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 16, step: 660, training: 1, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 17, step: 680, training: 0.9375, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 17, step: 700, training: 1, testing: 0.833333, anv: 0.722222, best: 0.944444 
epoch: 18, step: 720, training: 1, testing: 0.833333, anv: 0.777778, best: 0.944444 
epoch: 18, step: 740, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 19, step: 760, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 20, step: 780, training: 1, testing: 0.833333, anv: 0.833333, best: 0.944444 
epoch: 20, step: 800, training: 1, testing: 0.666667, anv: 0.777778, best: 0.944444 
epoch: 21, step: 820, training: 1, testing: 0.666667, anv: 0.722222, best: 0.944444 
epoch: 21, step: 840, training: 1, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 22, step: 860, training: 1, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 22, step: 880, training: 0.9375, testing: 0.666667, anv: 0.666667, best: 0.944444 
epoch: 23, step: 900, training: 1, testing: 1, anv: 0.777778, best: 0.944444 
epoch: 23, step: 920, training: 1, testing: 1, anv: 0.888889, best: 0.944444 
epoch: 24, step: 940, training: 1, testing: 0.833333, anv: 0.944444, best: 0.944444 
 
