Sun May  7 20:48:05 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 2.35447e+11, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.5625, loss: 9.87926e+09, testing: 0.166667, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.8125, loss: 4.68803e+09, testing: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 3, step: 60, training: 0.875, loss: 2.06948e+09, testing: 0.333333, anv: 0.277778, best: 0.277778 
epoch: 4, step: 80, training: 0.8125, loss: 1.14776e+09, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 5, step: 100, training: 1, loss: 2.12242e+09, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 6, step: 120, training: 0.9375, loss: 5.71808e+08, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 7, step: 140, training: 1, loss: 4.56814e+08, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 8, step: 160, training: 1, loss: 2.2806e+08, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 9, step: 180, training: 1, loss: 4.30462e+08, testing: 0.166667, anv: 0.333333, best: 0.388889 
epoch: 10, step: 200, training: 1, loss: 2.15267e+08, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 11, step: 220, training: 1, loss: 1.07183e+09, testing: 0.166667, anv: 0.166667, best: 0.388889 
epoch: 12, step: 240, training: 0.9375, loss: 8.39469e+08, testing: 0.333333, anv: 0.222222, best: 0.388889 
epoch: 13, step: 260, training: 1, loss: 1.04545e+09, testing: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 14, step: 280, training: 1, loss: 5.45185e+08, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 15, step: 300, training: 1, loss: 1.26494e+09, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 16, step: 320, training: 1, loss: 3.43823e+08, testing: 0.333333, anv: 0.222222, best: 0.388889 
epoch: 17, step: 340, training: 1, loss: 3.53661e+07, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 18, step: 360, training: 1, loss: 3.92935e+07, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 19, step: 380, training: 1, loss: 4.68107e+08, testing: 0.5, anv: 0.277778, best: 0.388889 
epoch: 20, step: 400, training: 1, loss: 4.36657e+08, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 21, step: 420, training: 1, loss: 1.10875e+08, testing: 0.166667, anv: 0.333333, best: 0.388889 
epoch: 22, step: 440, training: 1, loss: 3.38979e+08, testing: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 23, step: 460, training: 1, loss: 3.43702e+08, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 24, step: 480, training: 1, loss: 4.19003e+08, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 25, step: 500, training: 0.9375, loss: 8.27322e+08, testing: 0.333333, anv: 0.222222, best: 0.388889 
epoch: 26, step: 520, training: 1, loss: 1.90982e+08, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 27, step: 540, training: 1, loss: 1.39806e+08, testing: 0.5, anv: 0.333333, best: 0.388889 
epoch: 28, step: 560, training: 1, loss: 5.00807e+07, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 29, step: 580, training: 1, loss: 2.80579e+07, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 30, step: 600, training: 1, loss: 1.35704e+08, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 31, step: 620, training: 1, loss: 2.23617e+08, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 32, step: 640, training: 1, loss: 2.49797e+08, testing: 0.5, anv: 0.333333, best: 0.388889 
epoch: 33, step: 660, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 34, step: 680, training: 1, loss: 3.58538e+08, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 35, step: 700, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 36, step: 720, training: 1, loss: 3.21652e+08, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 37, step: 740, training: 1, loss: 5.02271e+08, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 38, step: 760, training: 1, loss: 1.11141e+07, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 39, step: 780, training: 1, loss: 3.03582e+08, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 40, step: 800, training: 1, loss: 2.70719e+08, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 41, step: 820, training: 1, loss: 2.26426e+08, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 42, step: 840, training: 1, loss: 6.58954e+07, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 43, step: 860, training: 1, loss: 1.30166e+08, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 44, step: 880, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 45, step: 900, training: 1, loss: 5.72486e+07, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 46, step: 920, training: 1, loss: 6.41143e+07, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 47, step: 940, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 48, step: 960, training: 1, loss: 1.02299e+08, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 49, step: 980, training: 1, loss: 4.15861e+08, testing: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 50, step: 1000, training: 1, loss: 1.20195e+08, testing: 0.166667, anv: 0.166667, best: 0.388889 
epoch: 51, step: 1020, training: 1, loss: 0, testing: 0.333333, anv: 0.222222, best: 0.388889 
epoch: 52, step: 1040, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 53, step: 1060, training: 1, loss: 5.77271e+07, testing: 0.166667, anv: 0.277778, best: 0.388889 
epoch: 54, step: 1080, training: 1, loss: 0, testing: 0.5, anv: 0.333333, best: 0.388889 
epoch: 55, step: 1100, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.388889 
epoch: 56, step: 1120, training: 1, loss: 3.23999e+08, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 57, step: 1140, training: 1, loss: 1.88939e+08, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 58, step: 1160, training: 1, loss: 6.7374e+08, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 59, step: 1180, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 60, step: 1200, training: 1, loss: 2.13342e+08, testing: 0.166667, anv: 0.444444, best: 0.555556 
epoch: 61, step: 1220, training: 1, loss: 2.20124e+08, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 62, step: 1240, training: 1, loss: 3.80443e+08, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 63, step: 1260, training: 0.9375, loss: 2.00537e+08, testing: 0.333333, anv: 0.444444, best: 0.555556 
epoch: 64, step: 1280, training: 1, loss: 6.74179e+07, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 65, step: 1300, training: 1, loss: 2.65549e+07, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 66, step: 1320, training: 1, loss: 1.30508e+08, testing: 0.166667, anv: 0.333333, best: 0.555556 
epoch: 67, step: 1340, training: 1, loss: 3.74758e+07, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 68, step: 1360, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 69, step: 1380, training: 1, loss: 9.69996e+07, testing: 0.5, anv: 0.388889, best: 0.555556 
epoch: 70, step: 1400, training: 1, loss: 1.1378e+08, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 71, step: 1420, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.555556 
epoch: 72, step: 1440, training: 0.9375, loss: 7.2135e+07, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 73, step: 1460, training: 1, loss: 7.08559e+07, testing: 0.166667, anv: 0.277778, best: 0.555556 
epoch: 74, step: 1480, training: 1, loss: 0, testing: 0.166667, anv: 0.222222, best: 0.555556 
epoch: 75, step: 1500, training: 1, loss: 0, testing: 0.333333, anv: 0.222222, best: 0.555556 
epoch: 76, step: 1520, training: 1, loss: 0, testing: 0.333333, anv: 0.277778, best: 0.555556 
epoch: 77, step: 1540, training: 1, loss: 5.18373e+08, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 78, step: 1560, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 79, step: 1580, training: 1, loss: 2.03734e+08, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 80, step: 1600, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 81, step: 1620, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 82, step: 1640, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 83, step: 1660, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 84, step: 1680, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 85, step: 1700, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 86, step: 1720, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 87, step: 1740, training: 1, loss: 8.04376e+08, testing: 0.333333, anv: 0.333333, best: 0.555556 
epoch: 88, step: 1760, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.555556 
