Mon Apr 10 20:14:30 2017 Finetune the dual-nets model with two independent feature variables on UT-Interaction set1! 
****************************************
current sequence is 1
****************************************
Epoch: 0, step: 0, training: 0.0625, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
Epoch: 1, step: 20, training: 0.1875, testing: 0.333333, anv: 0.166667, best: 0.166667 
Epoch: 2, step: 40, training: 0.4375, testing: 0.5, anv: 0.333333, best: 0.333333 
Epoch: 3, step: 60, training: 0.5625, testing: 0.5, anv: 0.444444, best: 0.444444 
Epoch: 4, step: 80, training: 0.25, testing: 0.5, anv: 0.5, best: 0.5 
Epoch: 5, step: 100, training: 0.6875, testing: 0.5, anv: 0.5, best: 0.5 
Epoch: 6, step: 120, training: 0.625, testing: 0.5, anv: 0.5, best: 0.5 
Epoch: 7, step: 140, training: 0.875, testing: 0.666667, anv: 0.555556, best: 0.555556 
Epoch: 8, step: 160, training: 0.8125, testing: 0.5, anv: 0.555556, best: 0.555556 
Epoch: 9, step: 180, training: 0.6875, testing: 0.666667, anv: 0.611111, best: 0.611111 
Epoch: 10, step: 200, training: 0.9375, testing: 0.666667, anv: 0.611111, best: 0.611111 
Epoch: 11, step: 220, training: 0.6875, testing: 0.666667, anv: 0.666667, best: 0.666667 
Epoch: 12, step: 240, training: 0.9375, testing: 0.833333, anv: 0.722222, best: 0.722222 
Epoch: 13, step: 260, training: 0.875, testing: 0.833333, anv: 0.777778, best: 0.777778 
Epoch: 14, step: 280, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 15, step: 300, training: 0.75, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 16, step: 320, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 17, step: 340, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 18, step: 360, training: 0.8125, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 19, step: 380, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 20, step: 400, training: 0.75, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 21, step: 420, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 22, step: 440, training: 0.8125, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 23, step: 460, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 24, step: 480, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 25, step: 500, training: 0.8125, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 26, step: 520, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 27, step: 540, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 28, step: 560, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 29, step: 580, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 30, step: 600, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 31, step: 620, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 32, step: 640, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 33, step: 660, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 34, step: 680, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 35, step: 700, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 36, step: 720, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 37, step: 740, training: 0.75, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 38, step: 760, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 39, step: 780, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 40, step: 800, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 41, step: 820, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 42, step: 840, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 43, step: 860, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 44, step: 880, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 45, step: 900, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 46, step: 920, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 47, step: 940, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 48, step: 960, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 49, step: 980, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 50, step: 1000, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 51, step: 1020, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 52, step: 1040, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 53, step: 1060, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 54, step: 1080, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 55, step: 1100, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 56, step: 1120, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 57, step: 1140, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 58, step: 1160, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 59, step: 1180, training: 0.8125, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 60, step: 1200, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 61, step: 1220, training: 1, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 62, step: 1240, training: 0.875, testing: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 63, step: 1260, training: 0.9375, testing: 0.833333, anv: 0.833333, best: 0.833333 
