Tue Jun 13 15:20:16 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.9375, testing: 0.944444, loss_tr: 0.179026, loss_t: 0.138661  
seq: 1, epoch: 0, step: 10, training: 0.9375, testing: 0.944444, loss_tr: 0.143669, loss_t: 0.100038  
seq: 1, epoch: 0, step: 20, training: 1, testing: 0.944444, loss_tr: 0.148764, loss_t: 0.0844372  
seq: 1, epoch: 0, step: 30, training: 1, testing: 0.944444, loss_tr: 0.0902206, loss_t: 0.111352  
seq: 1, epoch: 0, step: 40, training: 0.9375, testing: 0.944444, loss_tr: 0.0861047, loss_t: 0.0851078  
seq: 1, epoch: 0, step: 50, training: 0.9375, testing: 0.944444, loss_tr: 0.306418, loss_t: 0.0741398  
seq: 1, epoch: 0, step: 60, training: 1, testing: 0.944444, loss_tr: 0.0983197, loss_t: 0.10292  
seq: 1, epoch: 0, step: 70, training: 1, testing: 0.944444, loss_tr: 0.0511495, loss_t: 0.0681603  
seq: 1, epoch: 0, step: 80, training: 1, testing: 0.944444, loss_tr: 0.0398323, loss_t: 0.0862026  
seq: 1, epoch: 0, step: 90, training: 1, testing: 0.944444, loss_tr: 0.0565074, loss_t: 0.0887589  
seq: 1, epoch: 0, step: 100, training: 1, testing: 0.944444, loss_tr: 0.0650406, loss_t: 0.0987263  
seq: 1, epoch: 0, step: 110, training: 1, testing: 0.944444, loss_tr: 0.0504846, loss_t: 0.105584  
seq: 1, epoch: 0, step: 120, training: 0.9375, testing: 0.944444, loss_tr: 0.110414, loss_t: 0.100788  
seq: 1, epoch: 0, step: 130, training: 1, testing: 0.944444, loss_tr: 0.0335197, loss_t: 0.0876674  
seq: 1, epoch: 0, step: 140, training: 1, testing: 0.944444, loss_tr: 0.037028, loss_t: 0.118876  
seq: 1, epoch: 0, step: 150, training: 0.9375, testing: 0.944444, loss_tr: 0.171895, loss_t: 0.0839263  
seq: 1, epoch: 0, step: 160, training: 0.9375, testing: 0.944444, loss_tr: 0.174978, loss_t: 0.157785  
seq: 1, epoch: 0, step: 170, training: 1, testing: 0.944444, loss_tr: 0.0520569, loss_t: 0.0666486  
seq: 1, epoch: 0, step: 180, training: 0.875, testing: 0.944444, loss_tr: 0.259712, loss_t: 0.127105  
seq: 1, epoch: 0, step: 190, training: 1, testing: 0.944444, loss_tr: 0.051633, loss_t: 0.059331  
seq: 1, epoch: 1, step: 200, training: 0.9375, testing: 0.944444, loss_tr: 0.247425, loss_t: 0.0726036  
seq: 1, epoch: 1, step: 210, training: 1, testing: 0.944444, loss_tr: 0.0384242, loss_t: 0.0848488  
seq: 1, epoch: 1, step: 220, training: 1, testing: 0.944444, loss_tr: 0.0343014, loss_t: 0.0825471  
seq: 1, epoch: 1, step: 230, training: 1, testing: 0.944444, loss_tr: 0.02392, loss_t: 0.0898457  
seq: 1, epoch: 1, step: 240, training: 1, testing: 0.944444, loss_tr: 0.0440122, loss_t: 0.0622231  
seq: 1, epoch: 1, step: 250, training: 0.9375, testing: 0.944444, loss_tr: 0.12805, loss_t: 0.0634694  
seq: 1, epoch: 1, step: 260, training: 0.9375, testing: 0.944444, loss_tr: 0.0979668, loss_t: 0.0986465  
seq: 1, epoch: 1, step: 270, training: 0.9375, testing: 0.944444, loss_tr: 0.0904547, loss_t: 0.073324  
seq: 1, epoch: 1, step: 280, training: 1, testing: 0.944444, loss_tr: 0.0318904, loss_t: 0.0485716  
seq: 1, epoch: 1, step: 290, training: 0.9375, testing: 0.944444, loss_tr: 0.117351, loss_t: 0.123795  
seq: 1, epoch: 1, step: 300, training: 0.9375, testing: 1, loss_tr: 0.204612, loss_t: 0.0364294  
seq: 1, epoch: 1, step: 310, training: 1, testing: 0.944444, loss_tr: 0.0300452, loss_t: 0.0929193  
seq: 1, epoch: 1, step: 320, training: 1, testing: 0.944444, loss_tr: 0.0423225, loss_t: 0.103806  
seq: 1, epoch: 1, step: 330, training: 0.875, testing: 0.944444, loss_tr: 0.29278, loss_t: 0.0660265  
seq: 1, epoch: 1, step: 340, training: 0.8125, testing: 0.944444, loss_tr: 0.215327, loss_t: 0.0956392  
seq: 1, epoch: 1, step: 350, training: 1, testing: 0.944444, loss_tr: 0.0465451, loss_t: 0.0784607  
seq: 1, epoch: 1, step: 360, training: 0.875, testing: 0.944444, loss_tr: 0.163334, loss_t: 0.0996672  
seq: 1, epoch: 1, step: 370, training: 1, testing: 0.944444, loss_tr: 0.0271838, loss_t: 0.0535892  
seq: 1, epoch: 1, step: 380, training: 1, testing: 0.944444, loss_tr: 0.0640617, loss_t: 0.0669314  
seq: 1, epoch: 2, step: 390, training: 1, testing: 0.944444, loss_tr: 0.0461739, loss_t: 0.0758659  
seq: 1, epoch: 2, step: 400, training: 1, testing: 0.944444, loss_tr: 0.0522125, loss_t: 0.132021  
seq: 1, epoch: 2, step: 410, training: 1, testing: 0.944444, loss_tr: 0.0104021, loss_t: 0.0560665  
seq: 1, epoch: 2, step: 420, training: 1, testing: 0.944444, loss_tr: 0.0806474, loss_t: 0.0794866  
seq: 1, epoch: 2, step: 430, training: 1, testing: 0.944444, loss_tr: 0.0484841, loss_t: 0.052446  
seq: 1, epoch: 2, step: 440, training: 1, testing: 0.944444, loss_tr: 0.0491852, loss_t: 0.0446252  
seq: 1, epoch: 2, step: 450, training: 1, testing: 1, loss_tr: 0.0465732, loss_t: 0.0415281  
seq: 1, epoch: 2, step: 460, training: 0.875, testing: 0.944444, loss_tr: 0.194872, loss_t: 0.0753288  
seq: 1, epoch: 2, step: 470, training: 0.9375, testing: 0.944444, loss_tr: 0.127003, loss_t: 0.14355  
seq: 1, epoch: 2, step: 480, training: 1, testing: 1, loss_tr: 0.0576407, loss_t: 0.038321  
seq: 1, epoch: 2, step: 490, training: 1, testing: 0.944444, loss_tr: 0.0160052, loss_t: 0.0629876  
seq: 1, epoch: 2, step: 500, training: 0.9375, testing: 0.944444, loss_tr: 0.223201, loss_t: 0.0618283  
seq: 1, epoch: 2, step: 510, training: 0.8125, testing: 0.944444, loss_tr: 0.506405, loss_t: 0.0400782  
seq: 1, epoch: 2, step: 520, training: 1, testing: 0.944444, loss_tr: 0.041367, loss_t: 0.0611942  
seq: 1, epoch: 2, step: 530, training: 0.9375, testing: 0.944444, loss_tr: 0.0911114, loss_t: 0.130636  
seq: 1, epoch: 2, step: 540, training: 0.9375, testing: 0.944444, loss_tr: 0.0882186, loss_t: 0.0440909  
seq: 1, epoch: 2, step: 550, training: 1, testing: 0.944444, loss_tr: 0.00638702, loss_t: 0.0666009  
seq: 1, epoch: 2, step: 560, training: 1, testing: 0.944444, loss_tr: 0.0567752, loss_t: 0.0671961  
seq: 1, epoch: 2, step: 570, training: 1, testing: 0.944444, loss_tr: 0.0469515, loss_t: 0.172816  
seq: 1, epoch: 2, step: 580, training: 1, testing: 0.944444, loss_tr: 0.0463056, loss_t: 0.0461172  
seq: 1, epoch: 3, step: 590, training: 1, testing: 0.944444, loss_tr: 0.0107859, loss_t: 0.0985697  
seq: 1, epoch: 3, step: 600, training: 1, testing: 0.944444, loss_tr: 0.0360027, loss_t: 0.0726483  
seq: 1, epoch: 3, step: 610, training: 1, testing: 0.944444, loss_tr: 0.0200341, loss_t: 0.146868  
seq: 1, epoch: 3, step: 620, training: 1, testing: 0.944444, loss_tr: 0.0803993, loss_t: 0.0947881  
seq: 1, epoch: 3, step: 630, training: 1, testing: 0.944444, loss_tr: 0.0235535, loss_t: 0.0499881  
seq: 1, epoch: 3, step: 640, training: 1, testing: 0.944444, loss_tr: 0.0510954, loss_t: 0.172046  
seq: 1, epoch: 3, step: 650, training: 1, testing: 0.944444, loss_tr: 0.037461, loss_t: 0.0974684  
seq: 1, epoch: 3, step: 660, training: 1, testing: 0.944444, loss_tr: 0.0111399, loss_t: 0.0422038  
seq: 1, epoch: 3, step: 670, training: 1, testing: 0.944444, loss_tr: 0.0466186, loss_t: 0.172376  
seq: 1, epoch: 3, step: 680, training: 1, testing: 0.944444, loss_tr: 0.00977444, loss_t: 0.0692906  
seq: 1, epoch: 3, step: 690, training: 1, testing: 0.944444, loss_tr: 0.0379839, loss_t: 0.0470719  
seq: 1, epoch: 3, step: 700, training: 1, testing: 0.944444, loss_tr: 0.0465983, loss_t: 0.0527146  
seq: 1, epoch: 3, step: 710, training: 0.9375, testing: 1, loss_tr: 0.398071, loss_t: 0.0385435  
seq: 1, epoch: 3, step: 720, training: 1, testing: 0.944444, loss_tr: 0.0301324, loss_t: 0.043436  
seq: 1, epoch: 3, step: 730, training: 0.9375, testing: 0.944444, loss_tr: 0.094388, loss_t: 0.194558  
seq: 1, epoch: 3, step: 740, training: 1, testing: 0.944444, loss_tr: 0.0372335, loss_t: 0.0872736  
seq: 1, epoch: 3, step: 750, training: 1, testing: 0.944444, loss_tr: 0.0446046, loss_t: 0.0442824  
seq: 1, epoch: 3, step: 760, training: 1, testing: 0.944444, loss_tr: 0.00755183, loss_t: 0.0899779  
seq: 1, epoch: 3, step: 770, training: 1, testing: 0.944444, loss_tr: 0.0330045, loss_t: 0.142011  
seq: 1, epoch: 4, step: 780, training: 1, testing: 0.944444, loss_tr: 0.0328351, loss_t: 0.06734  
seq: 1, epoch: 4, step: 790, training: 1, testing: 0.944444, loss_tr: 0.0184194, loss_t: 0.145031  
seq: 1, epoch: 4, step: 800, training: 1, testing: 0.944444, loss_tr: 0.0185567, loss_t: 0.092135  
seq: 1, epoch: 4, step: 810, training: 1, testing: 0.944444, loss_tr: 0.0119053, loss_t: 0.0515091  
seq: 1, epoch: 4, step: 820, training: 0.875, testing: 0.944444, loss_tr: 0.193493, loss_t: 0.0801466  
seq: 1, epoch: 4, step: 830, training: 1, testing: 1, loss_tr: 0.0234968, loss_t: 0.0213042  
seq: 1, epoch: 4, step: 840, training: 1, testing: 0.944444, loss_tr: 0.0217343, loss_t: 0.0454532  
seq: 1, epoch: 4, step: 850, training: 1, testing: 1, loss_tr: 0.0089705, loss_t: 0.0220477  
seq: 1, epoch: 4, step: 860, training: 1, testing: 0.944444, loss_tr: 0.0254544, loss_t: 0.0503143  
