Fri Jun  9 16:32:15 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.125, loss_tr: 1.80165, loss_t: 1.79107, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.1875, loss_tr: 1.79497, loss_t: 1.79088, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.25, loss_tr: 1.80382, loss_t: 1.79037, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 30, training: 0.25, loss_tr: 1.78835, loss_t: 1.78943, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 40, training: 0.3125, loss_tr: 1.78845, loss_t: 1.78817, testing: 0.166667, t2y: 0.666667
seq1, epoch0, step: 50, training: 0.1875, loss_tr: 1.77543, loss_t: 1.78684, testing: 0.166667, t2y: 0.666667
seq1, epoch0, step: 60, training: 0.0625, loss_tr: 1.78208, loss_t: 1.78548, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 70, training: 0.1875, loss_tr: 1.78874, loss_t: 1.78413, testing: 0.222222, t2y: 0.333333
seq1, epoch1, step: 80, training: 0.25, loss_tr: 1.78417, loss_t: 1.78276, testing: 0.277778, t2y: 0.5
seq1, epoch1, step: 90, training: 0.0625, loss_tr: 1.80052, loss_t: 1.78109, testing: 0.333333, t2y: 0.333333
seq1, epoch1, step: 100, training: 0.25, loss_tr: 1.79161, loss_t: 1.77924, testing: 0.333333, t2y: 0.5
seq1, epoch1, step: 110, training: 0.125, loss_tr: 1.79949, loss_t: 1.77722, testing: 0.333333, t2y: 0.5
seq1, epoch1, step: 120, training: 0.5, loss_tr: 1.78614, loss_t: 1.77552, testing: 0.388889, t2y: 0.5
seq1, epoch1, step: 130, training: 0.375, loss_tr: 1.78974, loss_t: 1.77391, testing: 0.444444, t2y: 0.666667
seq1, epoch1, step: 140, training: 0.4375, loss_tr: 1.7748, loss_t: 1.77235, testing: 0.5, t2y: 0.666667
seq1, epoch1, step: 150, training: 0.6875, loss_tr: 1.7758, loss_t: 1.7705, testing: 0.5, t2y: 0.833333
seq1, epoch2, step: 160, training: 0.375, loss_tr: 1.76976, loss_t: 1.76823, testing: 0.611111, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.375, loss_tr: 1.77658, loss_t: 1.76524, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 180, training: 0.4375, loss_tr: 1.77467, loss_t: 1.76201, testing: 0.666667, t2y: 0.833333
seq1, epoch2, step: 190, training: 0.625, loss_tr: 1.76849, loss_t: 1.75889, testing: 0.5, t2y: 0.833333
seq1, epoch2, step: 200, training: 0.375, loss_tr: 1.7685, loss_t: 1.75589, testing: 0.5, t2y: 0.833333
seq1, epoch2, step: 210, training: 0.1875, loss_tr: 1.76202, loss_t: 1.75261, testing: 0.444444, t2y: 0.5
seq1, epoch2, step: 220, training: 0.4375, loss_tr: 1.76446, loss_t: 1.74867, testing: 0.5, t2y: 0.5
seq1, epoch2, step: 230, training: 0.6875, loss_tr: 1.75254, loss_t: 1.74439, testing: 0.5, t2y: 0.833333
seq1, epoch3, step: 240, training: 0.5625, loss_tr: 1.73931, loss_t: 1.7396, testing: 0.555556, t2y: 0.5
seq1, epoch3, step: 250, training: 0.4375, loss_tr: 1.7289, loss_t: 1.73435, testing: 0.611111, t2y: 1
seq1, epoch3, step: 260, training: 0.5625, loss_tr: 1.72165, loss_t: 1.72832, testing: 0.666667, t2y: 0.833333
seq1, epoch3, step: 270, training: 0.3125, loss_tr: 1.73339, loss_t: 1.72161, testing: 0.777778, t2y: 0.833333
seq1, epoch3, step: 280, training: 0.5, loss_tr: 1.72563, loss_t: 1.71407, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 290, training: 0.25, loss_tr: 1.7244, loss_t: 1.70523, testing: 0.722222, t2y: 0.666667
seq1, epoch3, step: 300, training: 0.25, loss_tr: 1.70702, loss_t: 1.69522, testing: 0.611111, t2y: 0.833333
seq1, epoch3, step: 310, training: 0.25, loss_tr: 1.71574, loss_t: 1.68319, testing: 0.5, t2y: 0.833333
seq1, epoch4, step: 320, training: 0.375, loss_tr: 1.71109, loss_t: 1.66931, testing: 0.5, t2y: 1
seq1, epoch4, step: 330, training: 0.75, loss_tr: 1.67898, loss_t: 1.65249, testing: 0.555556, t2y: 1
seq1, epoch4, step: 340, training: 0.5, loss_tr: 1.6173, loss_t: 1.63362, testing: 0.611111, t2y: 0.666667
seq1, epoch4, step: 350, training: 0.6875, loss_tr: 1.57987, loss_t: 1.61008, testing: 0.666667, t2y: 0.833333
seq1, epoch4, step: 360, training: 0.5, loss_tr: 1.58909, loss_t: 1.58317, testing: 0.611111, t2y: 0.833333
seq1, epoch4, step: 370, training: 0.5, loss_tr: 1.59074, loss_t: 1.55202, testing: 0.611111, t2y: 1
seq1, epoch4, step: 380, training: 0.5625, loss_tr: 1.53174, loss_t: 1.51482, testing: 0.611111, t2y: 0.666667
seq1, epoch4, step: 390, training: 0.4375, loss_tr: 1.49806, loss_t: 1.47098, testing: 0.666667, t2y: 0.833333
seq1, epoch5, step: 400, training: 0.625, loss_tr: 1.41507, loss_t: 1.41879, testing: 0.777778, t2y: 1
seq1, epoch5, step: 410, training: 0.5, loss_tr: 1.40239, loss_t: 1.36492, testing: 0.777778, t2y: 1
