Tue Apr 11 14:58:12 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
epoch: 0, step: 0, training: 0.1875, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 0, step: 40, training: 0.375, testing: 0.166667, anv: 0.111111, best: 0.111111 
epoch: 1, step: 80, training: 0.75, testing: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 1, step: 120, training: 0.6875, testing: 0.166667, anv: 0.222222, best: 0.222222 
epoch: 2, step: 160, training: 0.625, testing: 0.5, anv: 0.333333, best: 0.333333 
epoch: 3, step: 200, training: 0.5, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 3, step: 240, training: 0.6875, testing: 0.333333, anv: 0.444444, best: 0.444444 
epoch: 4, step: 280, training: 0.75, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 5, step: 320, training: 0.375, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 5, step: 360, training: 0.8125, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 6, step: 400, training: 0.6875, testing: 0.5, anv: 0.5, best: 0.5 
epoch: 7, step: 440, training: 0.4375, testing: 0.333333, anv: 0.444444, best: 0.5 
epoch: 7, step: 480, training: 0.5625, testing: 0.333333, anv: 0.388889, best: 0.5 
epoch: 8, step: 520, training: 0.4375, testing: 0.333333, anv: 0.333333, best: 0.5 
epoch: 9, step: 560, training: 0.5625, testing: 0.333333, anv: 0.333333, best: 0.5 
epoch: 9, step: 600, training: 0.625, testing: 0.333333, anv: 0.333333, best: 0.5 
epoch: 10, step: 640, training: 0.5, testing: 0.333333, anv: 0.333333, best: 0.5 
epoch: 10, step: 680, training: 0.375, testing: 0.333333, anv: 0.333333, best: 0.5 
epoch: 11, step: 720, training: 0.5, testing: 0.5, anv: 0.388889, best: 0.5 
epoch: 12, step: 760, training: 0.5, testing: 0.333333, anv: 0.388889, best: 0.5 
epoch: 12, step: 800, training: 0.625, testing: 0.333333, anv: 0.388889, best: 0.5 
epoch: 13, step: 840, training: 0.5, testing: 0.5, anv: 0.388889, best: 0.5 
epoch: 14, step: 880, training: 0.5625, testing: 0.5, anv: 0.444444, best: 0.5 
