Mon May  8 21:35:16 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.25, loss: 5.40797e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.25, loss: 2.39872e+10, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.5, loss: 1.21419e+10, testing: 0.5, t2y: 0.5, anv: 0.277778, best: 0.277778 
epoch: 3, step: 60, training: 0.75, loss: 6.77505e+09, testing: 0.666667, t2y: 0.666667, anv: 0.444444, best: 0.444444 
epoch: 4, step: 80, training: 0.75, loss: 4.45273e+09, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 5, step: 100, training: 0.8125, loss: 3.18086e+09, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 6, step: 120, training: 0.8125, loss: 1.94034e+09, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 7, step: 140, training: 0.875, loss: 2.29977e+09, testing: 0.333333, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 8, step: 160, training: 0.75, loss: 4.30582e+08, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
epoch: 9, step: 180, training: 0.8125, loss: 8.4511e+08, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.555556 
epoch: 10, step: 200, training: 0.875, loss: 5.82515e+08, testing: 0.333333, t2y: 1, anv: 0.388889, best: 0.555556 
epoch: 11, step: 220, training: 0.9375, loss: 4.0217e+08, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.555556 
epoch: 12, step: 240, training: 1, loss: 1.52478e+08, testing: 0.5, t2y: 1, anv: 0.388889, best: 0.555556 
epoch: 13, step: 260, training: 0.9375, loss: 3.97027e+08, testing: 0.333333, t2y: 0.666667, anv: 0.388889, best: 0.555556 
