Mon May  8 14:37:26 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 1.31104e+11, testing: 0.166667, t2y: 0.5, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.3125, loss: 2.55357e+10, testing: 0.333333, t2y: 0.5, anv: 0.166667, best: 0.166667 
epoch: 2, step: 40, training: 0.5, loss: 9.76416e+09, testing: 0.5, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 3, step: 60, training: 0.625, loss: 1.5387e+09, testing: 0.333333, t2y: 0.5, anv: 0.388889, best: 0.388889 
epoch: 4, step: 80, training: 0.9375, loss: 2.87033e+09, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.444444 
epoch: 5, step: 100, training: 0.75, loss: 1.28515e+09, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 6, step: 120, training: 0.9375, loss: 1.32667e+09, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.555556 
epoch: 7, step: 140, training: 0.875, loss: 1.40043e+08, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 8, step: 160, training: 0.875, loss: 2.73521e+08, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 9, step: 180, training: 1, loss: 2.31461e+08, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 10, step: 200, training: 1, loss: 5.40097e+08, testing: 0.333333, t2y: 0.666667, anv: 0.444444, best: 0.555556 
epoch: 11, step: 220, training: 1, loss: 6.58553e+07, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.555556 
epoch: 12, step: 240, training: 1, loss: 1.42897e+08, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.555556 
epoch: 13, step: 260, training: 1, loss: 1.24306e+08, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 14, step: 280, training: 0.9375, loss: 1.12124e+08, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.555556 
epoch: 15, step: 300, training: 1, loss: 0, testing: 0.666667, t2y: 0.666667, anv: 0.5, best: 0.555556 
epoch: 16, step: 320, training: 1, loss: 7.1288e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.555556 
epoch: 17, step: 340, training: 1, loss: 0, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 18, step: 360, training: 1, loss: 0, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 19, step: 380, training: 1, loss: 1.16828e+08, testing: 0.5, t2y: 0.5, anv: 0.611111, best: 0.611111 
epoch: 20, step: 400, training: 1, loss: 0, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.611111 
epoch: 21, step: 420, training: 1, loss: 1.42054e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 22, step: 440, training: 1, loss: 2.75426e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 23, step: 460, training: 1, loss: 1.60528e+08, testing: 0.5, t2y: 0.5, anv: 0.5, best: 0.611111 
epoch: 24, step: 480, training: 1, loss: 6.70805e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 25, step: 500, training: 1, loss: 8.61536e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 26, step: 520, training: 1, loss: 1.74073e+08, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 27, step: 540, training: 1, loss: 0, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.611111 
epoch: 28, step: 560, training: 1, loss: 7.51804e+07, testing: 0.333333, t2y: 0.833333, anv: 0.5, best: 0.611111 
