Mon May  8 20:33:06 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 6.74451e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.3125, loss: 3.35764e+10, testing: 0.333333, t2y: 0.5, anv: 0.166667, best: 0.166667 
epoch: 2, step: 40, training: 0.25, loss: 9.18193e+09, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 3, step: 60, training: 0.625, loss: 1.91204e+09, testing: 0.333333, t2y: 0.333333, anv: 0.277778, best: 0.277778 
epoch: 4, step: 80, training: 0.625, loss: 3.97691e+08, testing: 0.166667, t2y: 0.666667, anv: 0.222222, best: 0.277778 
epoch: 5, step: 100, training: 0.375, loss: 2.43927e+08, testing: 0.166667, t2y: 0.5, anv: 0.222222, best: 0.277778 
epoch: 6, step: 120, training: 0.75, loss: 7.31794e+07, testing: 0.333333, t2y: 0.666667, anv: 0.222222, best: 0.277778 
epoch: 7, step: 140, training: 0.6875, loss: 2.17381e+07, testing: 0.333333, t2y: 0.833333, anv: 0.277778, best: 0.277778 
epoch: 8, step: 160, training: 0.75, loss: 5.36719e+07, testing: 0.333333, t2y: 0.833333, anv: 0.333333, best: 0.333333 
epoch: 9, step: 180, training: 0.6875, loss: 2.00601e+07, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.388889 
epoch: 10, step: 200, training: 0.6875, loss: 2.28799e+07, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 11, step: 220, training: 0.5625, loss: 1.16643e+07, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 12, step: 240, training: 0.75, loss: 2.10602e+07, testing: 0.5, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 13, step: 260, training: 0.6875, loss: 8.62544e+06, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.611111 
epoch: 14, step: 280, training: 0.6875, loss: 2.29753e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 15, step: 300, training: 0.8125, loss: 1.74461e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 16, step: 320, training: 0.625, loss: 2.18692e+06, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.611111 
