Sun May  7 21:47:43 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 1.73166e+11, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.25, loss: 3.04329e+10, testing: 0.166667, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.5, loss: 1.59507e+10, testing: 0.166667, anv: 0.166667, best: 0.166667 
epoch: 3, step: 60, training: 0.75, loss: 4.24834e+09, testing: 0.166667, anv: 0.166667, best: 0.166667 
epoch: 4, step: 80, training: 0.875, loss: 3.24205e+09, testing: 0.166667, anv: 0.166667, best: 0.166667 
epoch: 5, step: 100, training: 0.8125, loss: 1.40481e+09, testing: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 6, step: 120, training: 0.875, loss: 2.87198e+08, testing: 0.333333, anv: 0.277778, best: 0.277778 
epoch: 7, step: 140, training: 0.875, loss: 1.44007e+08, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 8, step: 160, training: 0.875, loss: 3.06635e+08, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 9, step: 180, training: 1, loss: 3.95417e+08, testing: 0.333333, anv: 0.388889, best: 0.388889 
epoch: 10, step: 200, training: 0.9375, loss: 4.00421e+08, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 11, step: 220, training: 0.9375, loss: 2.73802e+08, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 12, step: 240, training: 0.9375, loss: 1.96902e+08, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 13, step: 260, training: 1, loss: 1.27712e+08, testing: 0.166667, anv: 0.277778, best: 0.444444 
epoch: 14, step: 280, training: 1, loss: 2.78089e+07, testing: 0.166667, anv: 0.222222, best: 0.444444 
epoch: 15, step: 300, training: 1, loss: 0, testing: 0.5, anv: 0.277778, best: 0.444444 
epoch: 16, step: 320, training: 1, loss: 9.31879e+07, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 17, step: 340, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.444444 
epoch: 18, step: 360, training: 1, loss: 3.54966e+07, testing: 0.166667, anv: 0.333333, best: 0.444444 
epoch: 19, step: 380, training: 1, loss: 6.02716e+07, testing: 0.5, anv: 0.333333, best: 0.444444 
epoch: 20, step: 400, training: 0.9375, loss: 7.9227e+07, testing: 0.333333, anv: 0.333333, best: 0.444444 
epoch: 21, step: 420, training: 1, loss: 1.2166e+07, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 22, step: 440, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 23, step: 460, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.444444 
epoch: 24, step: 480, training: 1, loss: 2.17979e+07, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 25, step: 500, training: 1, loss: 0, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 26, step: 520, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 27, step: 540, training: 1, loss: 6.41623e+06, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 28, step: 560, training: 1, loss: 5.94687e+07, testing: 0.333333, anv: 0.333333, best: 0.444444 
epoch: 29, step: 580, training: 1, loss: 0, testing: 0.333333, anv: 0.333333, best: 0.444444 
epoch: 30, step: 600, training: 1, loss: 7.6023e+06, testing: 0.5, anv: 0.388889, best: 0.444444 
epoch: 31, step: 620, training: 1, loss: 0, testing: 0.333333, anv: 0.388889, best: 0.444444 
epoch: 32, step: 640, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 33, step: 660, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 34, step: 680, training: 1, loss: 0, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 35, step: 700, training: 1, loss: 0, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 36, step: 720, training: 1, loss: 0, testing: 0.333333, anv: 0.5, best: 0.555556 
epoch: 37, step: 740, training: 1, loss: 4.12819e+07, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 38, step: 760, training: 1, loss: 6.48965e+07, testing: 0.5, anv: 0.444444, best: 0.555556 
epoch: 39, step: 780, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.555556 
