Mon May  8 23:53:06 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
epoch: 0, step: 0, training: 0.25, loss: 1.76959e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.4375, loss: 1.72604e+10, testing: 0.5, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 2, step: 40, training: 0.6875, loss: 4.9617e+09, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.388889 
epoch: 3, step: 60, training: 0.8125, loss: 3.42673e+09, testing: 0.833333, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 4, step: 80, training: 0.9375, loss: 3.46852e+08, testing: 1, t2y: 1, anv: 0.777778, best: 0.777778 
epoch: 5, step: 100, training: 0.875, loss: 1.17563e+09, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 6, step: 120, training: 0.9375, loss: 3.20888e+08, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 7, step: 140, training: 1, loss: 1.09944e+08, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.888889 
epoch: 8, step: 160, training: 1, loss: 3.17339e+08, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.888889 
epoch: 9, step: 180, training: 0.9375, loss: 5.39983e+08, testing: 0.833333, t2y: 1, anv: 0.777778, best: 0.888889 
epoch: 10, step: 200, training: 1, loss: 8.46937e+07, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 11, step: 220, training: 1, loss: 1.79063e+08, testing: 1, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 12, step: 240, training: 1, loss: 2.98705e+08, testing: 1, t2y: 1, anv: 1, best: 1 
 
****************************************
current sequence is 2
****************************************
epoch: 0, step: 0, training: 0.3125, loss: 2.22834e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.5, loss: 2.63767e+10, testing: 0.5, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 2, step: 40, training: 0.75, loss: 5.49424e+09, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.388889 
epoch: 3, step: 60, training: 0.875, loss: 2.91389e+09, testing: 0.666667, t2y: 1, anv: 0.555556, best: 0.555556 
epoch: 4, step: 80, training: 0.8125, loss: 1.03203e+09, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.555556 
epoch: 5, step: 100, training: 1, loss: 1.18943e+09, testing: 1, t2y: 1, anv: 0.722222, best: 0.722222 
epoch: 6, step: 120, training: 1, loss: 5.78335e+08, testing: 0.833333, t2y: 0.833333, anv: 0.777778, best: 0.777778 
epoch: 7, step: 140, training: 1, loss: 4.67981e+08, testing: 0.833333, t2y: 0.833333, anv: 0.888889, best: 0.888889 
epoch: 8, step: 160, training: 1, loss: 4.22236e+08, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 9, step: 180, training: 1, loss: 5.0367e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 10, step: 200, training: 1, loss: 8.17635e+07, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 11, step: 220, training: 1, loss: 2.51898e+08, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 12, step: 240, training: 1, loss: 0, testing: 0.833333, t2y: 0.833333, anv: 0.833333, best: 0.888889 
epoch: 13, step: 260, training: 1, loss: 6.48484e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 14, step: 280, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 15, step: 300, training: 1, loss: 1.5782e+08, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 16, step: 320, training: 1, loss: 2.01387e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 17, step: 340, training: 1, loss: 1.58273e+08, testing: 0.666667, t2y: 1, anv: 0.777778, best: 0.888889 
epoch: 18, step: 360, training: 1, loss: 0, testing: 1, t2y: 1, anv: 0.833333, best: 0.888889 
epoch: 19, step: 380, training: 1, loss: 9.13656e+07, testing: 1, t2y: 1, anv: 0.888889, best: 0.888889 
epoch: 20, step: 400, training: 1, loss: 1.72141e+07, testing: 0.833333, t2y: 1, anv: 0.944444, best: 0.944444 
epoch: 21, step: 420, training: 1, loss: 3.48119e+07, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 22, step: 440, training: 1, loss: 7.95649e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 23, step: 460, training: 1, loss: 5.61313e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 24, step: 480, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 25, step: 500, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 26, step: 520, training: 1, loss: 0, testing: 1, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 27, step: 540, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 28, step: 560, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 29, step: 580, training: 1, loss: 3.4559e+06, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 30, step: 600, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 31, step: 620, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 32, step: 640, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 33, step: 660, training: 1, loss: 2.30058e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 34, step: 680, training: 1, loss: 7.32178e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 35, step: 700, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 36, step: 720, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 37, step: 740, training: 1, loss: 2.26034e+07, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 38, step: 760, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 39, step: 780, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 40, step: 800, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.833333, best: 0.944444 
epoch: 41, step: 820, training: 1, loss: 0, testing: 1, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 42, step: 840, training: 1, loss: 5.17121e+07, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
epoch: 43, step: 860, training: 1, loss: 0, testing: 0.833333, t2y: 1, anv: 0.888889, best: 0.944444 
