Mon May  8 16:54:25 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.25, loss: 4.44801e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.375, loss: 3.05909e+10, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.5, loss: 8.29198e+09, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 3, step: 60, training: 0.4375, loss: 5.5677e+09, testing: 0.5, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 4, step: 80, training: 0.75, loss: 3.54093e+09, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
epoch: 5, step: 100, training: 0.5625, loss: 2.00109e+09, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.5 
epoch: 6, step: 120, training: 0.8125, loss: 3.9188e+08, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 7, step: 140, training: 0.5625, loss: 3.31178e+08, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 8, step: 160, training: 0.9375, loss: 3.26439e+08, testing: 0.833333, t2y: 0.833333, anv: 0.666667, best: 0.666667 
epoch: 9, step: 180, training: 0.9375, loss: 5.94596e+08, testing: 0.5, t2y: 0.833333, anv: 0.666667, best: 0.666667 
epoch: 10, step: 200, training: 0.8125, loss: 5.91073e+08, testing: 0.5, t2y: 0.666667, anv: 0.611111, best: 0.666667 
epoch: 11, step: 220, training: 0.9375, loss: 2.08846e+08, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.666667 
epoch: 12, step: 240, training: 0.9375, loss: 4.72041e+07, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 13, step: 260, training: 1, loss: 2.73144e+08, testing: 0.333333, t2y: 0.5, anv: 0.388889, best: 0.666667 
epoch: 14, step: 280, training: 1, loss: 3.20475e+08, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.666667 
epoch: 15, step: 300, training: 0.9375, loss: 5.73658e+07, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 16, step: 320, training: 1, loss: 5.77138e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 17, step: 340, training: 1, loss: 2.8786e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.666667 
epoch: 18, step: 360, training: 1, loss: 5.70957e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 19, step: 380, training: 1, loss: 1.02148e+08, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 20, step: 400, training: 1, loss: 1.40397e+08, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 21, step: 420, training: 1, loss: 1.81052e+08, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 22, step: 440, training: 1, loss: 5.21064e+07, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.666667 
epoch: 23, step: 460, training: 1, loss: 5.94328e+07, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.666667 
epoch: 24, step: 480, training: 1, loss: 0, testing: 0.333333, t2y: 0.666667, anv: 0.5, best: 0.666667 
epoch: 25, step: 500, training: 1, loss: 3.26171e+07, testing: 0.666667, t2y: 0.833333, anv: 0.555556, best: 0.666667 
epoch: 26, step: 520, training: 1, loss: 2.78408e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 27, step: 540, training: 1, loss: 3.64209e+07, testing: 0.833333, t2y: 0.833333, anv: 0.666667, best: 0.666667 
epoch: 28, step: 560, training: 1, loss: 0, testing: 0.333333, t2y: 0.833333, anv: 0.555556, best: 0.666667 
epoch: 29, step: 580, training: 1, loss: 477264, testing: 0.666667, t2y: 0.833333, anv: 0.611111, best: 0.666667 
epoch: 30, step: 600, training: 1, loss: 0, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 31, step: 620, training: 1, loss: 0, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.666667 
epoch: 32, step: 640, training: 1, loss: 1.70522e+08, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 33, step: 660, training: 1, loss: 2.19461e+07, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.666667 
epoch: 34, step: 680, training: 1, loss: 6.2195e+07, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 35, step: 700, training: 1, loss: 1.19417e+08, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 36, step: 720, training: 1, loss: 0, testing: 0.5, t2y: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 37, step: 740, training: 1, loss: 3.48265e+07, testing: 0.5, t2y: 0.833333, anv: 0.555556, best: 0.666667 
epoch: 38, step: 760, training: 1, loss: 5.98458e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 39, step: 780, training: 1, loss: 2.80341e+07, testing: 0.5, t2y: 0.833333, anv: 0.5, best: 0.666667 
epoch: 40, step: 800, training: 1, loss: 3.87704e+07, testing: 0.5, t2y: 0.666667, anv: 0.5, best: 0.666667 
epoch: 41, step: 820, training: 1, loss: 0, testing: 0.333333, t2y: 0.666667, anv: 0.444444, best: 0.666667 
epoch: 42, step: 840, training: 1, loss: 3.92915e+07, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 43, step: 860, training: 1, loss: 2.01346e+06, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 44, step: 880, training: 1, loss: 0, testing: 0.5, t2y: 1, anv: 0.5, best: 0.666667 
epoch: 45, step: 900, training: 1, loss: 0, testing: 0.333333, t2y: 0.666667, anv: 0.444444, best: 0.666667 
epoch: 46, step: 920, training: 1, loss: 7.16836e+06, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.666667 
epoch: 47, step: 940, training: 1, loss: 0, testing: 0.5, t2y: 0.833333, anv: 0.444444, best: 0.666667 
