Fri Jun  9 15:02:41 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 2.04201, loss_t: 2.19866, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.125, loss_tr: 1.9837, loss_t: 2.00522, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 1.73785, loss_t: 1.46377, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 30, training: 0.125, loss_tr: 1.57831, loss_t: 0.875256, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 40, training: 0.1875, loss_tr: 1.43904, loss_t: 0.42047, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 50, training: 0.125, loss_tr: 1.58781, loss_t: 0.294099, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 60, training: 0.125, loss_tr: 1.46219, loss_t: 0.299316, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 70, training: 0.125, loss_tr: 1.33968, loss_t: 0.346404, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 80, training: 0.0625, loss_tr: 1.04888, loss_t: 0.400515, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 90, training: 0.25, loss_tr: 1.20608, loss_t: 0.319816, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 100, training: 0.25, loss_tr: 1.10455, loss_t: 0.256301, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 110, training: 0.25, loss_tr: 1.33849, loss_t: 0.174933, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 120, training: 0.1875, loss_tr: 1.01165, loss_t: 0.138075, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 130, training: 0.0625, loss_tr: 0.930508, loss_t: 0.100999, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 140, training: 0.125, loss_tr: 0.760058, loss_t: 0.0948205, testing: 0.166667, t2y: 0.333333
seq1, epoch1, step: 150, training: 0.3125, loss_tr: 0.972079, loss_t: 0.112064, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 160, training: 0.4375, loss_tr: 1.21591, loss_t: 0.107609, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 170, training: 0.1875, loss_tr: 1.21726, loss_t: 0.0809625, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 180, training: 0.25, loss_tr: 1.11498, loss_t: 0.0326619, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 190, training: 0.0625, loss_tr: 1.06165, loss_t: 0.00875928, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 200, training: 0.0625, loss_tr: 1.05393, loss_t: 0.00837293, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 210, training: 0.3125, loss_tr: 1.1466, loss_t: 0.00908159, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 220, training: 0.125, loss_tr: 1.03521, loss_t: 0.00817713, testing: 0.166667, t2y: 0.333333
seq1, epoch2, step: 230, training: 0.0625, loss_tr: 0.896269, loss_t: 0.00383014, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 240, training: 0.25, loss_tr: 0.86223, loss_t: 0.00277021, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 250, training: 0.1875, loss_tr: 0.698782, loss_t: 0.00164781, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 260, training: 0.1875, loss_tr: 0.810065, loss_t: 0.0016548, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 270, training: 0.125, loss_tr: 0.691176, loss_t: 0.00140067, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 280, training: 0.125, loss_tr: 0.730348, loss_t: 0.000663469, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 290, training: 0.1875, loss_tr: 0.699138, loss_t: 0.000417851, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 300, training: 0.1875, loss_tr: 0.69775, loss_t: 0.000123072, testing: 0.166667, t2y: 0.333333
seq1, epoch3, step: 310, training: 0.25, loss_tr: 0.971358, loss_t: 0.000131633, testing: 0.166667, t2y: 0.333333
