Mon May  8 11:12:06 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.25, loss: 1.51311e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.5625, loss: 2.01812e+10, testing: 0.333333, t2y: 0.333333, anv: 0.166667, best: 0.166667 
epoch: 2, step: 40, training: 0.5625, loss: 7.32762e+09, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
epoch: 3, step: 60, training: 0.75, loss: 4.91358e+09, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.388889 
epoch: 4, step: 80, training: 0.6875, loss: 2.31973e+09, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.388889 
epoch: 5, step: 100, training: 0.75, loss: 2.45795e+09, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
epoch: 6, step: 120, training: 0.875, loss: 1.03637e+09, testing: 0.166667, t2y: 0.666667, anv: 0.333333, best: 0.444444 
epoch: 7, step: 140, training: 0.8125, loss: 5.35482e+08, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.444444 
epoch: 8, step: 160, training: 0.8125, loss: 8.20914e+08, testing: 0.333333, t2y: 0.833333, anv: 0.277778, best: 0.444444 
epoch: 9, step: 180, training: 0.9375, loss: 1.73686e+08, testing: 0.5, t2y: 0.833333, anv: 0.388889, best: 0.444444 
epoch: 10, step: 200, training: 0.9375, loss: 3.19624e+08, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.444444 
epoch: 11, step: 220, training: 0.875, loss: 1.01304e+08, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
epoch: 12, step: 240, training: 0.875, loss: 1.67227e+08, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
epoch: 13, step: 260, training: 1, loss: 1.10736e+08, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
epoch: 14, step: 280, training: 0.9375, loss: 4.45552e+07, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
epoch: 15, step: 300, training: 0.875, loss: 2.61668e+08, testing: 0.333333, t2y: 1, anv: 0.444444, best: 0.5 
epoch: 16, step: 320, training: 0.9375, loss: 1.38987e+08, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.5 
epoch: 17, step: 340, training: 0.875, loss: 6.65163e+07, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.5 
epoch: 18, step: 360, training: 1, loss: 5.10067e+06, testing: 0.5, t2y: 1, anv: 0.444444, best: 0.5 
epoch: 19, step: 380, training: 1, loss: 1.68244e+08, testing: 0.5, t2y: 1, anv: 0.5, best: 0.5 
epoch: 20, step: 400, training: 1, loss: 2.10617e+07, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.5 
epoch: 21, step: 420, training: 1, loss: 8.87672e+06, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.5 
epoch: 22, step: 440, training: 1, loss: 2.90571e+07, testing: 0.333333, t2y: 1, anv: 0.388889, best: 0.5 
epoch: 23, step: 460, training: 1, loss: 4.03587e+07, testing: 0.333333, t2y: 0.833333, anv: 0.388889, best: 0.5 
epoch: 24, step: 480, training: 1, loss: 2.21346e+07, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.5 
epoch: 25, step: 500, training: 1, loss: 0, testing: 0.5, t2y: 0.666667, anv: 0.444444, best: 0.5 
epoch: 26, step: 520, training: 1, loss: 4.21439e+07, testing: 0.333333, t2y: 0.833333, anv: 0.444444, best: 0.5 
epoch: 27, step: 540, training: 1, loss: 1.5533e+07, testing: 0.666667, t2y: 0.833333, anv: 0.5, best: 0.5 
epoch: 28, step: 560, training: 1, loss: 0, testing: 0.666667, t2y: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 29, step: 580, training: 1, loss: 0, testing: 0.5, t2y: 0.833333, anv: 0.611111, best: 0.611111 
epoch: 30, step: 600, training: 1, loss: 1.79933e+07, testing: 0.333333, t2y: 0.666667, anv: 0.5, best: 0.611111 
epoch: 31, step: 620, training: 1, loss: 0, testing: 0.333333, t2y: 1, anv: 0.388889, best: 0.611111 
epoch: 32, step: 640, training: 1, loss: 9.35676e+06, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.611111 
epoch: 33, step: 660, training: 1, loss: 0, testing: 0.5, t2y: 0.666667, anv: 0.388889, best: 0.611111 
epoch: 34, step: 680, training: 1, loss: 0, testing: 0.333333, t2y: 0.666667, anv: 0.388889, best: 0.611111 
