Mon May  8 08:55:41 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.318182, loss: 2.09661e+11, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.363636, loss: 2.67631e+10, testing: 0.5, anv: 0.222222, best: 0.222222 
epoch: 2, step: 40, training: 0.590909, loss: 6.33642e+09, testing: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 4, step: 60, training: 0.590909, loss: 2.75617e+09, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 5, step: 80, training: 0.545455, loss: 1.07886e+09, testing: 0.5, anv: 0.444444, best: 0.444444 
epoch: 7, step: 100, training: 0.863636, loss: 5.69286e+08, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 8, step: 120, training: 0.863636, loss: 6.55774e+08, testing: 0.666667, anv: 0.611111, best: 0.611111 
epoch: 10, step: 140, training: 0.772727, loss: 6.53363e+08, testing: 0.666667, anv: 0.666667, best: 0.666667 
epoch: 11, step: 160, training: 0.954545, loss: 1.67787e+08, testing: 0.333333, anv: 0.555556, best: 0.666667 
epoch: 12, step: 180, training: 0.954545, loss: 1.65736e+08, testing: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 14, step: 200, training: 0.954545, loss: 6.82408e+07, testing: 0.333333, anv: 0.444444, best: 0.666667 
epoch: 15, step: 220, training: 1, loss: 5.67102e+07, testing: 0.666667, anv: 0.555556, best: 0.666667 
epoch: 17, step: 240, training: 0.954545, loss: 9.26411e+07, testing: 0.333333, anv: 0.444444, best: 0.666667 
epoch: 18, step: 260, training: 1, loss: 1.62295e+08, testing: 0.333333, anv: 0.444444, best: 0.666667 
epoch: 20, step: 280, training: 0.954545, loss: 1.90798e+07, testing: 0.5, anv: 0.388889, best: 0.666667 
epoch: 21, step: 300, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.666667 
epoch: 22, step: 320, training: 1, loss: 3.18623e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 24, step: 340, training: 1, loss: 9.94246e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 25, step: 360, training: 1, loss: 1.10863e+08, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 27, step: 380, training: 1, loss: 3.70871e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 28, step: 400, training: 1, loss: 48029.1, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 30, step: 420, training: 1, loss: 1.45066e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 31, step: 440, training: 1, loss: 3.0959e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 32, step: 460, training: 1, loss: 7.46276e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 34, step: 480, training: 1, loss: 4.07189e+07, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 35, step: 500, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 37, step: 520, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 38, step: 540, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.666667 
