Mon May  8 18:45:09 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.375, loss: 3.50363e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.3125, loss: 3.98815e+10, testing: 0.166667, t2y: 0.333333, anv: 0.111111, best: 0.111111 
epoch: 2, step: 40, training: 0.5625, loss: 7.11979e+09, testing: 0.166667, t2y: 0.333333, anv: 0.166667, best: 0.166667 
epoch: 3, step: 60, training: 0.5, loss: 3.19643e+09, testing: 0.333333, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 4, step: 80, training: 0.25, loss: 1.05369e+09, testing: 0.166667, t2y: 0.166667, anv: 0.222222, best: 0.222222 
epoch: 5, step: 100, training: 0.8125, loss: 3.96744e+08, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 6, step: 120, training: 0.75, loss: 2.37908e+08, testing: 0.166667, t2y: 0.5, anv: 0.166667, best: 0.222222 
epoch: 7, step: 140, training: 0.6875, loss: 2.43087e+07, testing: 0.333333, t2y: 0.5, anv: 0.222222, best: 0.222222 
epoch: 8, step: 160, training: 0.5625, loss: 9.29491e+07, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
epoch: 9, step: 180, training: 0.75, loss: 7.93879e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 10, step: 200, training: 0.6875, loss: 1.54424e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 11, step: 220, training: 0.6875, loss: 2.12428e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 12, step: 240, training: 0.5625, loss: 4.81244e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 13, step: 260, training: 0.75, loss: 7.11743e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 14, step: 280, training: 0.5625, loss: 2.8126e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 15, step: 300, training: 0.6875, loss: 19479.4, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 16, step: 320, training: 0.6875, loss: 241261, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 17, step: 340, training: 0.875, loss: 8.55632e+06, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 18, step: 360, training: 0.6875, loss: 6.10765e+06, testing: 0.166667, t2y: 0.5, anv: 0.277778, best: 0.333333 
epoch: 19, step: 380, training: 0.6875, loss: 1.00862e+07, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.333333 
epoch: 20, step: 400, training: 0.625, loss: 3.43231e+06, testing: 0.333333, t2y: 0.333333, anv: 0.277778, best: 0.333333 
epoch: 21, step: 420, training: 0.75, loss: 1.83328e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 22, step: 440, training: 0.625, loss: 2.47522e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 23, step: 460, training: 0.625, loss: 5.4195e+06, testing: 0.5, t2y: 0.5, anv: 0.388889, best: 0.388889 
