Thu May 11 14:41:12 2017 Finetune the dual-nets model with two independent feature variables on UT-Interaction set1! 
****************************************
current sequence is 1
****************************************
Epoch: 0, step: 0, training: 0.25, loss: 32214.8, testing: 0.166667, top2: 0.333333, anv: 0.0555556, best: 0.0555556 
Epoch: 0, step: 20, training: 0.125, loss: 1961.87, testing: 0.166667, top2: 0.333333, anv: 0.111111, best: 0.111111 
Epoch: 1, step: 40, training: 0.3125, loss: 217.599, testing: 0.166667, top2: 0.5, anv: 0.166667, best: 0.166667 
Epoch: 2, step: 60, training: 0.4375, loss: 86.1067, testing: 0.333333, top2: 0.666667, anv: 0.222222, best: 0.222222 
Epoch: 3, step: 80, training: 0.4375, loss: 74.5241, testing: 0.333333, top2: 0.5, anv: 0.277778, best: 0.277778 
Epoch: 4, step: 100, training: 0.3125, loss: 52.3176, testing: 0.5, top2: 0.5, anv: 0.388889, best: 0.388889 
Epoch: 5, step: 120, training: 0.625, loss: 29.1233, testing: 0.5, top2: 0.666667, anv: 0.444444, best: 0.444444 
Epoch: 6, step: 140, training: 0.875, loss: 17.9319, testing: 0.666667, top2: 0.833333, anv: 0.555556, best: 0.555556 
Epoch: 7, step: 160, training: 0.875, loss: 7.85238, testing: 0.833333, top2: 1, anv: 0.666667, best: 0.666667 
Epoch: 8, step: 180, training: 0.75, loss: 8.98672, testing: 0.833333, top2: 0.833333, anv: 0.777778, best: 0.777778 
Epoch: 9, step: 200, training: 0.9375, loss: 15.2111, testing: 0.666667, top2: 1, anv: 0.777778, best: 0.777778 
Epoch: 10, step: 220, training: 0.9375, loss: 1.16785, testing: 1, top2: 1, anv: 0.833333, best: 0.833333 
Epoch: 11, step: 240, training: 0.875, loss: 14.7415, testing: 0.666667, top2: 1, anv: 0.777778, best: 0.833333 
Epoch: 12, step: 260, training: 0.875, loss: 4.88201, testing: 0.833333, top2: 0.833333, anv: 0.833333, best: 0.833333 
Epoch: 13, step: 280, training: 0.9375, loss: 5.2253, testing: 0.833333, top2: 0.833333, anv: 0.777778, best: 0.833333 
Epoch: 14, step: 300, training: 1, loss: 5.10645, testing: 1, top2: 1, anv: 0.888889, best: 0.888889 
Epoch: 15, step: 320, training: 0.9375, loss: 3.46074, testing: 0.833333, top2: 0.833333, anv: 0.888889, best: 0.888889 
Epoch: 16, step: 340, training: 1, loss: 7.89943, testing: 0.666667, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 17, step: 360, training: 1, loss: 6.14434, testing: 0.833333, top2: 1, anv: 0.777778, best: 0.888889 
Epoch: 18, step: 380, training: 1, loss: 6.24634, testing: 0.833333, top2: 1, anv: 0.777778, best: 0.888889 
Epoch: 19, step: 400, training: 1, loss: 5.51943, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 20, step: 420, training: 1, loss: 4.94013, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 21, step: 440, training: 1, loss: 4.81313, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 22, step: 460, training: 1, loss: 4.51608, testing: 0.833333, top2: 0.833333, anv: 0.833333, best: 0.888889 
Epoch: 23, step: 480, training: 0.9375, loss: 3.04669, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 24, step: 500, training: 1, loss: 3.20202, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 25, step: 520, training: 1, loss: 3.24214, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 26, step: 540, training: 1, loss: 3.76731, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 27, step: 560, training: 1, loss: 4.52779, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 28, step: 580, training: 1, loss: 4.399, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 29, step: 600, training: 1, loss: 4.56423, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
Epoch: 30, step: 620, training: 1, loss: 4.25519, testing: 0.833333, top2: 1, anv: 0.833333, best: 0.888889 
 The training is finished at Thu May 11 14:54:36 2017 
****************************************
current sequence is 8
****************************************
Epoch: 0, step: 0, training: 0.375, loss: 33663.9, testing: 0.142857, top2: 0.285714, anv: 0.047619, best: 0.047619 
Epoch: 1, step: 20, training: 0.125, loss: 1066.05, testing: 0.285714, top2: 0.571429, anv: 0.142857, best: 0.142857 
Epoch: 2, step: 40, training: 0.25, loss: 264.997, testing: 0.285714, top2: 0.428571, anv: 0.238095, best: 0.238095 
Epoch: 3, step: 60, training: 0.5625, loss: 47.47, testing: 0.428571, top2: 0.571429, anv: 0.333333, best: 0.333333 
Epoch: 4, step: 80, training: 0.5, loss: 149.258, testing: 0.142857, top2: 0.428571, anv: 0.285714, best: 0.333333 
Epoch: 5, step: 100, training: 0.5, loss: 108.385, testing: 0.142857, top2: 0.428571, anv: 0.238095, best: 0.333333 
Epoch: 6, step: 120, training: 0.6875, loss: 82.2488, testing: 0.285714, top2: 0.571429, anv: 0.190476, best: 0.333333 
Epoch: 7, step: 140, training: 0.8125, loss: 69.3862, testing: 0.285714, top2: 0.428571, anv: 0.238095, best: 0.333333 
Epoch: 8, step: 160, training: 0.625, loss: 68.4337, testing: 0.142857, top2: 0.571429, anv: 0.238095, best: 0.333333 
Epoch: 9, step: 180, training: 0.75, loss: 81.9307, testing: 0.142857, top2: 0.428571, anv: 0.190476, best: 0.333333 
Epoch: 10, step: 200, training: 0.875, loss: 70.203, testing: 0.285714, top2: 0.571429, anv: 0.190476, best: 0.333333 
Epoch: 11, step: 220, training: 0.75, loss: 54.7614, testing: 0.285714, top2: 0.571429, anv: 0.238095, best: 0.333333 
Epoch: 12, step: 240, training: 0.75, loss: 65.8472, testing: 0.285714, top2: 0.571429, anv: 0.285714, best: 0.333333 
Epoch: 13, step: 260, training: 0.8125, loss: 61.13, testing: 0.285714, top2: 0.428571, anv: 0.285714, best: 0.333333 
