Sun Jun 11 01:45:42 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.25, loss_tr: 1.98136, loss_t: 2.13988, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.4375, loss_tr: 1.80566, loss_t: 1.96984, testing: 0.277778, t2y: 0.5
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 1.56258, loss_t: 1.76862, testing: 0.333333, t2y: 0.5
seq1, epoch0, step: 30, training: 0.375, loss_tr: 1.35808, loss_t: 1.50736, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.875, loss_tr: 1.08674, loss_t: 1.34699, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 50, training: 0.625, loss_tr: 0.966626, loss_t: 1.16894, testing: 0.5, t2y: 0.833333
seq1, epoch0, step: 60, training: 1, loss_tr: 0.666419, loss_t: 1.02646, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.875, loss_tr: 0.707404, loss_t: 0.878931, testing: 0.777778, t2y: 1
seq1, epoch1, step: 80, training: 0.75, loss_tr: 0.563784, loss_t: 0.755517, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 90, training: 1, loss_tr: 0.531474, loss_t: 0.633016, testing: 0.777778, t2y: 1
seq1, epoch1, step: 100, training: 0.6875, loss_tr: 0.505492, loss_t: 0.607659, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.6875, loss_tr: 0.621579, loss_t: 0.606537, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 120, training: 1, loss_tr: 0.595485, loss_t: 0.617716, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.875, loss_tr: 0.514115, loss_t: 0.538161, testing: 0.833333, t2y: 1
seq1, epoch1, step: 140, training: 0.875, loss_tr: 0.325069, loss_t: 0.458148, testing: 0.888889, t2y: 1
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 0.321243, loss_t: 0.369619, testing: 0.888889, t2y: 1
seq1, epoch2, step: 160, training: 0.875, loss_tr: 0.259465, loss_t: 0.329068, testing: 0.888889, t2y: 1
seq1, epoch2, step: 170, training: 0.8125, loss_tr: 0.240574, loss_t: 0.302241, testing: 0.888889, t2y: 1
seq1, epoch2, step: 180, training: 1, loss_tr: 0.218189, loss_t: 0.287717, testing: 0.888889, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.181119, loss_t: 0.265269, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 0.9375, loss_tr: 0.181322, loss_t: 0.21695, testing: 0.944444, t2y: 1
seq1, epoch2, step: 210, training: 0.8125, loss_tr: 0.185641, loss_t: 0.20973, testing: 0.944444, t2y: 1
seq1, epoch2, step: 220, training: 0.9375, loss_tr: 0.160355, loss_t: 0.176049, testing: 0.944444, t2y: 1
seq1, epoch2, step: 230, training: 0.9375, loss_tr: 0.129567, loss_t: 0.170028, testing: 0.944444, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.0711004, loss_t: 0.117136, testing: 1, t2y: 1
seq1, epoch3, step: 250, training: 0.875, loss_tr: 0.0972136, loss_t: 0.131606, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.0899005, loss_t: 0.0966398, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 0.9375, loss_tr: 0.0993697, loss_t: 0.0826932, testing: 1, t2y: 1
