Mon May  8 06:49:25 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.1875, loss: 1.63944e+11, testing: 0.166667, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.5625, loss: 2.2405e+10, testing: 0.5, anv: 0.222222, best: 0.222222 
epoch: 2, step: 40, training: 0.75, loss: 5.59068e+09, testing: 0.5, anv: 0.388889, best: 0.388889 
epoch: 3, step: 60, training: 0.6875, loss: 2.12913e+09, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 4, step: 80, training: 0.8125, loss: 1.86744e+09, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 5, step: 100, training: 0.875, loss: 1.74742e+09, testing: 0.5, anv: 0.555556, best: 0.555556 
epoch: 6, step: 120, training: 0.8125, loss: 8.2117e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 7, step: 140, training: 0.8125, loss: 2.09071e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 8, step: 160, training: 1, loss: 5.17355e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 9, step: 180, training: 1, loss: 2.2679e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 10, step: 200, training: 0.9375, loss: 1.74042e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 11, step: 220, training: 1, loss: 2.88606e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 12, step: 240, training: 0.9375, loss: 4.88243e+08, testing: 0.5, anv: 0.5, best: 0.555556 
epoch: 13, step: 260, training: 1, loss: 1.38183e+08, testing: 0.666667, anv: 0.555556, best: 0.555556 
epoch: 14, step: 280, training: 1, loss: 1.12548e+07, testing: 0.666667, anv: 0.611111, best: 0.611111 
epoch: 15, step: 300, training: 1, loss: 4.60691e+06, testing: 0.5, anv: 0.611111, best: 0.611111 
epoch: 16, step: 320, training: 0.9375, loss: 1.94475e+08, testing: 0.5, anv: 0.555556, best: 0.611111 
epoch: 17, step: 340, training: 1, loss: 0, testing: 0.5, anv: 0.5, best: 0.611111 
epoch: 18, step: 360, training: 1, loss: 9.86552e+06, testing: 0.5, anv: 0.5, best: 0.611111 
epoch: 19, step: 380, training: 1, loss: 8.98926e+07, testing: 0.333333, anv: 0.444444, best: 0.611111 
epoch: 20, step: 400, training: 1, loss: 1.62015e+08, testing: 0.666667, anv: 0.5, best: 0.611111 
epoch: 21, step: 420, training: 1, loss: 1.71691e+07, testing: 0.666667, anv: 0.555556, best: 0.611111 
epoch: 22, step: 440, training: 1, loss: 0, testing: 0.666667, anv: 0.666667, best: 0.666667 
epoch: 23, step: 460, training: 1, loss: 4.08119e+07, testing: 0.5, anv: 0.611111, best: 0.666667 
epoch: 24, step: 480, training: 1, loss: 2.31382e+08, testing: 0.666667, anv: 0.611111, best: 0.666667 
epoch: 25, step: 500, training: 1, loss: 6.45709e+06, testing: 0.666667, anv: 0.611111, best: 0.666667 
epoch: 26, step: 520, training: 1, loss: 0, testing: 0.666667, anv: 0.666667, best: 0.666667 
epoch: 27, step: 540, training: 1, loss: 6.46663e+07, testing: 0.666667, anv: 0.666667, best: 0.666667 
epoch: 28, step: 560, training: 1, loss: 0, testing: 0.5, anv: 0.611111, best: 0.666667 
epoch: 29, step: 580, training: 1, loss: 1.15537e+08, testing: 0.333333, anv: 0.5, best: 0.666667 
epoch: 30, step: 600, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.666667 
epoch: 31, step: 620, training: 0.9375, loss: 4.91844e+07, testing: 0.333333, anv: 0.388889, best: 0.666667 
epoch: 32, step: 640, training: 1, loss: 1.2236e+07, testing: 0.5, anv: 0.444444, best: 0.666667 
epoch: 33, step: 660, training: 1, loss: 0, testing: 0.5, anv: 0.444444, best: 0.666667 
epoch: 34, step: 680, training: 1, loss: 2.29942e+08, testing: 0.5, anv: 0.5, best: 0.666667 
epoch: 35, step: 700, training: 1, loss: 0, testing: 0.333333, anv: 0.444444, best: 0.666667 
epoch: 36, step: 720, training: 1, loss: 1.09604e+08, testing: 0.5, anv: 0.444444, best: 0.666667 
