Fri Jun  9 12:04:26 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.3125, loss_tr: 3.59208, loss_t: 2.22761, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.4375, loss_tr: 2.24455, loss_t: 1.52521, testing: 0.333333, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.5, loss_tr: 2.15198, loss_t: 1.22085, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 30, training: 0.6875, loss_tr: 1.28008, loss_t: 1.03521, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 40, training: 0.5, loss_tr: 1.66975, loss_t: 0.930957, testing: 0.5, t2y: 1
seq1, epoch0, step: 50, training: 0.625, loss_tr: 1.4409, loss_t: 0.70104, testing: 1, t2y: 1
seq1, epoch0, step: 60, training: 0.6875, loss_tr: 1.33938, loss_t: 0.751951, testing: 0.666667, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.6875, loss_tr: 0.632576, loss_t: 0.78588, testing: 0.5, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.875, loss_tr: 0.844094, loss_t: 0.544995, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.75, loss_tr: 0.729853, loss_t: 0.622914, testing: 0.833333, t2y: 1
seq1, epoch1, step: 100, training: 0.9375, loss_tr: 1.43064, loss_t: 0.488483, testing: 0.833333, t2y: 1
seq1, epoch1, step: 110, training: 0.75, loss_tr: 0.857156, loss_t: 0.66081, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 120, training: 0.75, loss_tr: 0.994432, loss_t: 0.704623, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.9375, loss_tr: 0.658162, loss_t: 0.420276, testing: 0.833333, t2y: 1
seq1, epoch1, step: 140, training: 0.8125, loss_tr: 0.897592, loss_t: 0.412426, testing: 0.833333, t2y: 0.833333
seq1, epoch1, step: 150, training: 1, loss_tr: 0.579793, loss_t: 0.273633, testing: 1, t2y: 1
seq1, epoch2, step: 160, training: 0.9375, loss_tr: 0.493722, loss_t: 0.372215, testing: 0.833333, t2y: 1
seq1, epoch2, step: 170, training: 1, loss_tr: 0.381512, loss_t: 0.216445, testing: 1, t2y: 1
seq1, epoch2, step: 180, training: 0.9375, loss_tr: 0.368271, loss_t: 0.353531, testing: 0.833333, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 0.310002, loss_t: 0.170059, testing: 1, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 0.376503, loss_t: 0.295966, testing: 0.833333, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 0.342276, loss_t: 0.192772, testing: 1, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.227137, loss_t: 0.438402, testing: 0.833333, t2y: 0.833333
seq1, epoch2, step: 230, training: 0.9375, loss_tr: 0.379554, loss_t: 0.190943, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 0.9375, loss_tr: 0.384167, loss_t: 0.245989, testing: 0.833333, t2y: 1
seq1, epoch3, step: 250, training: 1, loss_tr: 0.184689, loss_t: 0.17049, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.260382, loss_t: 0.465368, testing: 0.833333, t2y: 1
seq1, epoch3, step: 270, training: 0.9375, loss_tr: 0.171348, loss_t: 0.205514, testing: 0.833333, t2y: 1
seq1, epoch3, step: 280, training: 0.9375, loss_tr: 0.375702, loss_t: 0.173477, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.133033, loss_t: 0.360567, testing: 0.833333, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 0.0718777, loss_t: 0.165693, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 1, loss_tr: 0.0653805, loss_t: 0.208912, testing: 0.833333, t2y: 1
seq1, epoch4, step: 320, training: 1, loss_tr: 0.0890237, loss_t: 0.0833914, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 0.0555527, loss_t: 0.0975042, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 1, loss_tr: 0.0548853, loss_t: 0.056546, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.25, loss_tr: 2.04959, loss_t: 1.43837, testing: 0.333333, t2y: 0.833333
seq2, epoch0, step: 10, training: 0.625, loss_tr: 1.54798, loss_t: 1.90333, testing: 0.166667, t2y: 0.5
seq2, epoch0, step: 20, training: 0.375, loss_tr: 1.95141, loss_t: 1.27855, testing: 0.5, t2y: 0.5
seq2, epoch0, step: 30, training: 0.5, loss_tr: 2.38497, loss_t: 1.07507, testing: 0.833333, t2y: 0.833333
seq2, epoch0, step: 40, training: 0.75, loss_tr: 1.47161, loss_t: 1.21989, testing: 0.5, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.6875, loss_tr: 1.01105, loss_t: 1.22687, testing: 0.333333, t2y: 0.5
seq2, epoch0, step: 60, training: 0.75, loss_tr: 1.06257, loss_t: 1.08153, testing: 0.666667, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.6875, loss_tr: 1.08034, loss_t: 1.03408, testing: 0.666667, t2y: 0.666667
seq2, epoch1, step: 80, training: 0.6875, loss_tr: 1.08823, loss_t: 1.0214, testing: 0.5, t2y: 0.666667
seq2, epoch1, step: 90, training: 0.8125, loss_tr: 1.05335, loss_t: 0.871061, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 100, training: 0.6875, loss_tr: 0.849892, loss_t: 1.00688, testing: 0.333333, t2y: 0.666667
seq2, epoch1, step: 110, training: 0.6875, loss_tr: 0.792606, loss_t: 0.931895, testing: 0.333333, t2y: 0.666667
seq2, epoch1, step: 120, training: 0.8125, loss_tr: 0.580987, loss_t: 0.90406, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 0.691684, loss_t: 0.959035, testing: 0.5, t2y: 0.5
seq2, epoch1, step: 140, training: 0.875, loss_tr: 0.855406, loss_t: 0.897301, testing: 0.5, t2y: 0.833333
