Mon May  8 13:51:14 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 4
****************************************
epoch: 0, step: 0, training: 0.125, loss: 4.19165e+11, testing: 0.166667, t2y: 0.333333, anv: 0.0555556, best: 0.0555556 
epoch: 1, step: 20, training: 0.25, loss: 2.98635e+10, testing: 0.333333, t2y: 0.333333, anv: 0.166667, best: 0.166667 
epoch: 2, step: 40, training: 0.375, loss: 7.97592e+09, testing: 0.166667, t2y: 0.333333, anv: 0.222222, best: 0.222222 
epoch: 3, step: 60, training: 0.4375, loss: 4.04614e+09, testing: 0.333333, t2y: 0.333333, anv: 0.277778, best: 0.277778 
epoch: 4, step: 80, training: 0.4375, loss: 8.21918e+08, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.277778 
epoch: 5, step: 100, training: 0.1875, loss: 3.88998e+08, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 6, step: 120, training: 0.5, loss: 1.71416e+08, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 7, step: 140, training: 0.4375, loss: 1.06601e+08, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 8, step: 160, training: 0.6875, loss: 1.86066e+07, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 9, step: 180, training: 0.6875, loss: 8.81998e+06, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 10, step: 200, training: 0.75, loss: 1.95002e+07, testing: 0.333333, t2y: 0.333333, anv: 0.333333, best: 0.333333 
epoch: 11, step: 220, training: 0.5625, loss: 1.76513e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 12, step: 240, training: 0.375, loss: 3.61973e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 13, step: 260, training: 0.6875, loss: 1.04859e+07, testing: 0.333333, t2y: 0.666667, anv: 0.333333, best: 0.333333 
epoch: 14, step: 280, training: 0.75, loss: 572268, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.333333 
epoch: 15, step: 300, training: 0.6875, loss: 2.22265e+06, testing: 0.5, t2y: 0.5, anv: 0.388889, best: 0.388889 
epoch: 16, step: 320, training: 0.625, loss: 5.41113e+06, testing: 0.166667, t2y: 0.166667, anv: 0.333333, best: 0.388889 
epoch: 17, step: 340, training: 0.6875, loss: 1.36123e+07, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 18, step: 360, training: 0.8125, loss: 746704, testing: 0.333333, t2y: 0.666667, anv: 0.277778, best: 0.388889 
epoch: 19, step: 380, training: 0.5625, loss: 1.87655e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 20, step: 400, training: 0.4375, loss: 3.82712e+06, testing: 0.333333, t2y: 0.5, anv: 0.333333, best: 0.388889 
epoch: 21, step: 420, training: 0.5625, loss: 5.72894e+06, testing: 0.166667, t2y: 0.333333, anv: 0.277778, best: 0.388889 
epoch: 22, step: 440, training: 0.5, loss: 6.40651e+06, testing: 0.166667, t2y: 0.166667, anv: 0.222222, best: 0.388889 
epoch: 23, step: 460, training: 0.5, loss: 248.494, testing: 0.333333, t2y: 0.333333, anv: 0.222222, best: 0.388889 
epoch: 24, step: 480, training: 0.5, loss: 357.982, testing: 0.333333, t2y: 0.5, anv: 0.277778, best: 0.388889 
